cusip,year,ikb,ikn,qb,qn,d75,d76,d77,d78,d79,d80,d81,d82,d83,d84,d85,ikb_1,ikn_1,qb_1,qn_1,cikb,cikn,cqb,cqn,cikb_1,cqb_1,cikb_2
458506,78,.1580404,.1924261,.3122596,.0420623,0,0,0,1,0,0,0,0,0,0,0,.132749,.1293042,.4518616,.4346562,.0252914,.0631219,-.139602,-.3925939,.0125267,.2528461,-.0220356
458506,79,.2373728,.3287551,-.2328688,-1.381896,0,0,0,0,1,0,0,0,0,0,0,.1580404,.1924261,.3122596,.0420623,.0793324,.1363289,-.5451284,-1.423959,.0252914,-.139602,.0125267
458506,80,.2080705,.2593589,-.3970622,-1.533611,0,0,0,0,0,1,0,0,0,0,0,.2373728,.3287551,-.2328688,-1.381896,-.0293023,-.0693962,-.1641934,-.1517144,.0793324,-.5451284,.0252914
458506,81,.0884352,.0896706,-.2223164,-.9808763,0,0,0,0,0,0,1,0,0,0,0,.2080705,.2593589,-.3970622,-1.533611,-.1196353,-.1696883,.1747458,.5527347,-.0293023,-.1641934,.0793324
458506,82,-.0094255,.0662592,-.3378258,-1.249804,0,0,0,0,0,0,0,1,0,0,0,.0884352,.0896706,-.2223164,-.9808763,-.0978607,-.0234114,-.1155094,-.268928,-.1196353,.1747458,-.0293023
458506,83,.0406484,.0867883,-.106424,-.66195,0,0,0,0,0,0,0,0,1,0,0,-.0094255,.0662592,-.3378258,-1.249804,.0500739,.0205291,.2314018,.5878543,-.0978607,-.1155094,-.1196353
458506,84,.030253,.1058538,-.0610412,-.556772,0,0,0,0,0,0,0,0,0,1,0,.0406484,.0867883,-.106424,-.66195,-.0103954,.0190656,.0453827,.105178,.0500739,.2314018,-.0978607
458506,85,.0324233,.0773181,-.1786643,-.7915879,0,0,0,0,0,0,0,0,0,0,1,.030253,.1058538,-.0610412,-.556772,.0021703,-.0285358,-.1176231,-.234816,-.0103954,.0453827,.0500739
458702,75,.0685908,.1264912,-.7259607,-1.394426,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
458702,76,.1036612,.105834,-.7444835,-1.274065,0,1,0,0,0,0,0,0,0,0,0,.0685908,.1264912,-.7259607,-1.394426,.0350704,-.0206572,-.0185228,.1203619,,,
458702,77,.0989928,.0939698,-.5519113,-1.006837,0,0,1,0,0,0,0,0,0,0,0,.1036612,.105834,-.7444835,-1.274065,-.0046684,-.0118642,.1925722,.2672271,.0350704,-.0185228,
458702,78,.1425726,.1686092,-.8569676,-1.475386,0,0,0,1,0,0,0,0,0,0,0,.0989928,.0939698,-.5519113,-1.006837,.0435798,.0746394,-.3050563,-.4685485,-.0046684,.1925722,.0350704
458702,79,.1411007,.1494167,-.9134352,-1.482466,0,0,0,0,1,0,0,0,0,0,0,.1425726,.1686092,-.8569676,-1.475386,-.0014719,-.0191925,-.0564676,-.0070801,.0435798,-.3050563,-.0046684
458702,80,.0204658,.0623464,-.9352692,-1.481728,0,0,0,0,0,1,0,0,0,0,0,.1411007,.1494167,-.9134352,-1.482466,-.1206349,-.0870703,-.021834,.0007378,-.0014719,-.0564676,.0435798
458702,81,.0684609,.0757721,-1.008444,-1.487062,0,0,0,0,0,0,1,0,0,0,0,.0204658,.0623464,-.9352692,-1.481728,.0479951,.0134257,-.0731752,-.0053338,-.1206349,-.021834,-.0014719
458702,82,.0143636,.0493532,-.9905378,-1.444171,0,0,0,0,0,0,0,1,0,0,0,.0684609,.0757721,-1.008444,-1.487062,-.0540973,-.0264189,.0179067,.0428908,.0479951,-.0731752,-.1206349
458702,83,-.0010098,.031391,-.9594724,-1.348041,0,0,0,0,0,0,0,0,1,0,0,.0143636,.0493532,-.9905378,-1.444171,-.0153734,-.0179622,.0310653,.0961301,-.0540973,.0179067,.0479951
458702,84,.0305167,.0862426,-.8260981,-1.153745,0,0,0,0,0,0,0,0,0,1,0,-.0010098,.031391,-.9594724,-1.348041,.0315265,.0548516,.1333743,.1942961,-.0153734,.0310653,-.0540973
458702,85,.0861443,.0861277,-.8138367,-1.078616,0,0,0,0,0,0,0,0,0,0,1,.0305167,.0862426,-.8260981,-1.153745,.0556276,-.0001149,.0122615,.0751293,.0315265,.1333743,-.0153734
459200,75,.2282993,.2397805,3.592363,3.887506,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
459200,76,.2223325,.2356333,4.612249,4.980435,0,1,0,0,0,0,0,0,0,0,0,.2282993,.2397805,3.592363,3.887506,-.0059668,-.0041472,1.019886,1.092929,,,
459200,77,.2818295,.2865645,5.830842,6.304887,0,0,1,0,0,0,0,0,0,0,0,.2223325,.2356333,4.612249,4.980435,.059497,.0509311,1.218593,1.324452,-.0059668,1.019886,
459200,78,.3054412,.298732,4.91432,5.369084,0,0,0,1,0,0,0,0,0,0,0,.2818295,.2865645,5.830842,6.304887,.0236117,.0121675,-.9165225,-.9358029,.059497,1.218593,-.0059668
459200,79,.3374249,.3577936,4.329462,4.877598,0,0,0,0,1,0,0,0,0,0,0,.3054412,.298732,4.91432,5.369084,.0319837,.0590616,-.5848575,-.4914865,.0236117,-.9165225,.059497
459200,80,.314398,.32781,2.66949,2.965809,0,0,0,0,0,1,0,0,0,0,0,.3374249,.3577936,4.329462,4.877598,-.0230269,-.0299836,-1.659972,-1.911789,.0319837,-.5848575,.0236117
459200,81,.2817639,.2937073,2.325686,2.587112,0,0,0,0,0,0,1,0,0,0,0,.314398,.32781,2.66949,2.965809,-.0326341,-.0341026,-.3438036,-.3786972,-.0230269,-1.659972,.0319837
459200,82,.256079,.2642711,1.385989,1.518173,0,0,0,0,0,0,0,1,0,0,0,.2817639,.2937073,2.325686,2.587112,-.0256849,-.0294362,-.9396977,-1.068939,-.0326341,-.3438036,-.0230269
459200,83,.2085123,.2095534,2.823452,3.225657,0,0,0,0,0,0,0,0,1,0,0,.256079,.2642711,1.385989,1.518173,-.0475667,-.0547177,1.437464,1.707483,-.0256849,-.9396977,-.0326341
459200,84,.2613833,.2398083,3.864273,4.658439,0,0,0,0,0,0,0,0,0,1,0,.2085123,.2095534,2.823452,3.225657,.052871,.0302549,1.04082,1.432782,-.0475667,1.437464,-.0256849
459200,85,.2647961,.2773337,3.454569,4.536871,0,0,0,0,0,0,0,0,0,0,1,.2613833,.2398083,3.864273,4.658439,.0034128,.0375254,-.4097033,-.1215672,.052871,1.04082,-.0475667
460146,75,.1678206,.1830647,-.0832678,-.1784719,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
460146,76,.1373886,.1527577,.7347375,.7771465,0,1,0,0,0,0,0,0,0,0,0,.1678206,.1830647,-.0832678,-.1784719,-.030432,-.030307,.8180053,.9556184,,,
460146,77,.1074096,.1145677,.799583,.8441122,0,0,1,0,0,0,0,0,0,0,0,.1373886,.1527577,.7347375,.7771465,-.029979,-.03819,.0648456,.0669657,-.030432,.8180053,
460146,78,.1026491,.1038764,-.1177299,-.1937603,0,0,0,1,0,0,0,0,0,0,0,.1074096,.1145677,.799583,.8441122,-.0047605,-.0106913,-.9173129,-1.037872,-.029979,.0648456,-.030432
460146,79,.2356232,.2532188,-.4714608,-.5892898,0,0,0,0,1,0,0,0,0,0,0,.1026491,.1038764,-.1177299,-.1937603,.1329741,.1493424,-.3537309,-.3955295,-.0047605,-.9173129,-.029979
460146,80,.1640405,.1687696,-.832004,-.9617487,0,0,0,0,0,1,0,0,0,0,0,.2356232,.2532188,-.4714608,-.5892898,-.0715827,-.0844492,-.3605432,-.3724589,.1329741,-.3537309,-.0047605
460146,81,.0959377,.121356,-.8334685,-.9543583,0,0,0,0,0,0,1,0,0,0,0,.1640405,.1687696,-.832004,-.9617487,-.0681028,-.0474137,-.0014645,.0073904,-.0715827,-.3605432,.1329741
460146,82,.0682246,.0761826,-1.133586,-1.235345,0,0,0,0,0,0,0,1,0,0,0,.0959377,.121356,-.8334685,-.9543583,-.0277131,-.0451734,-.3001173,-.280987,-.0681028,-.0014645,-.0715827
460146,83,.1168683,.1198214,-.8412539,-.9146904,0,0,0,0,0,0,0,0,1,0,0,.0682246,.0761826,-1.133586,-1.235345,.0486437,.0436388,.2923319,.320655,-.0277131,-.3001173,-.0681028
460146,84,.1061745,.1024541,-.6169207,-.6799614,0,0,0,0,0,0,0,0,0,1,0,.1168683,.1198214,-.8412539,-.9146904,-.0106938,-.0173673,.2243332,.2347289,.0486437,.2923319,-.0277131
460146,85,.1176369,.1261353,-.5947683,-.6686516,0,0,0,0,0,0,0,0,0,0,1,.1061745,.1024541,-.6169207,-.6799614,.0114624,.0236812,.0221524,.0113098,-.0106938,.2243332,.0486437
478160,75,.1024173,.2308469,8.697452,17.5105,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478160,76,.1634207,.1872995,8.885739,15.51509,0,1,0,0,0,0,0,0,0,0,0,.1024173,.2308469,8.697452,17.5105,.0610034,-.0435474,.1882877,-1.99541,,,
478160,77,.1776581,.2360471,6.359955,11.23109,0,0,1,0,0,0,0,0,0,0,0,.1634207,.1872995,8.885739,15.51509,.0142374,.0487476,-2.525784,-4.283999,.0610034,.1882877,
478160,78,.2209501,.2596744,5.30518,9.137709,0,0,0,1,0,0,0,0,0,0,0,.1776581,.2360471,6.359955,11.23109,.043292,.0236273,-1.054776,-2.093378,.0142374,-2.525784,.0610034
478160,79,.2312356,.2578986,3.846474,6.538887,0,0,0,0,1,0,0,0,0,0,0,.2209501,.2596744,5.30518,9.137709,.0102855,-.0017758,-1.458706,-2.598822,.043292,-1.054776,.0142374
478160,80,.2159689,.2767549,3.354693,5.747317,0,0,0,0,0,1,0,0,0,0,0,.2312356,.2578986,3.846474,6.538887,-.0152667,.0188563,-.4917812,-.7915697,.0102855,-1.458706,.043292
478160,81,.1773954,.246025,3.763433,6.291851,0,0,0,0,0,0,1,0,0,0,0,.2159689,.2767549,3.354693,5.747317,-.0385735,-.0307299,.4087408,.5445342,-.0152667,-.4917812,.0102855
478160,82,.1877317,.2537651,3.686294,5.866895,0,0,0,0,0,0,0,1,0,0,0,.1773954,.246025,3.763433,6.291851,.0103363,.0077401,-.0771391,-.4249563,-.0385735,.4087408,-.0152667
478160,83,.1517586,.2133685,4.685892,7.268422,0,0,0,0,0,0,0,0,1,0,0,.1877317,.2537651,3.686294,5.866895,-.0359731,-.0403966,.9995978,1.401527,.0103363,-.0771391,-.0385735
478160,84,.1123608,.1930943,3.297626,5.080081,0,0,0,0,0,0,0,0,0,1,0,.1517586,.2133685,4.685892,7.268422,-.0393978,-.0202742,-1.388266,-2.188341,-.0359731,.9995978,.0103363
478160,85,.1307045,.1906207,2.540919,3.777999,0,0,0,0,0,0,0,0,0,0,1,.1123608,.1930943,3.297626,5.080081,.0183437,-.0024735,-.7567077,-1.302083,-.0393978,-1.388266,-.0359731
481196,75,.2293626,.2462985,.6216561,.8839412,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
481196,76,.119931,.2606038,1.044555,1.935153,0,1,0,0,0,0,0,0,0,0,0,.2293626,.2462985,.6216561,.8839412,-.1094316,.0143052,.4228989,1.051211,,,
481196,77,.1859333,.1924338,1.727175,3.25395,0,0,1,0,0,0,0,0,0,0,0,.119931,.2606038,1.044555,1.935153,.0660023,-.0681699,.6826203,1.318797,-.1094316,.4228989,
481196,78,.1138132,.1882822,.3864797,.2464927,0,0,0,1,0,0,0,0,0,0,0,.1859333,.1924338,1.727175,3.25395,-.0721201,-.0041517,-1.340696,-3.007457,.0660023,.6826203,-.1094316
481196,79,.0991584,.1305405,-.0146474,-.5479556,0,0,0,0,1,0,0,0,0,0,0,.1138132,.1882822,.3864797,.2464927,-.0146548,-.0577417,-.4011271,-.7944484,-.0721201,-1.340696,.0660023
481196,80,.0911211,.1225643,.003128,-.4537995,0,0,0,0,0,1,0,0,0,0,0,.0991584,.1305405,-.0146474,-.5479556,-.0080373,-.0079762,.0177753,.0941561,-.0146548,-.4011271,-.0721201
481196,81,.1329627,.2004242,1.043186,1.746922,0,0,0,0,0,0,1,0,0,0,0,.0911211,.1225643,.003128,-.4537995,.0418416,.0778599,1.040058,2.200722,-.0080373,.0177753,-.0146548
481196,82,.0506501,.1763586,.5400215,.6821167,0,0,0,0,0,0,0,1,0,0,0,.1329627,.2004242,1.043186,1.746922,-.0823126,-.0240656,-.5031645,-1.064806,.0418416,1.040058,-.0080373
481196,83,-.12813,.0622918,-.3238246,-.8346204,0,0,0,0,0,0,0,0,1,0,0,.0506501,.1763586,.5400215,.6821167,-.1787801,-.1140667,-.8638461,-1.516737,-.0823126,-.5031645,.0418416
481196,84,.1869779,.0555289,-.042349,-.2468586,0,0,0,0,0,0,0,0,0,1,0,-.12813,.0622918,-.3238246,-.8346204,.3151079,-.0067629,.2814756,.5877618,-.1787801,-.8638461,-.0823126
481196,85,-.0352182,.0919133,.1220796,-.0912612,0,0,0,0,0,0,0,0,0,0,1,.1869779,.0555289,-.042349,-.2468586,-.2221961,.0363844,.1644286,.1555973,.3151079,.2814756,-.1787801
483044,75,.0419853,.0722628,-.9342755,-1.27468,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
483044,76,-.0133065,.0190473,-.9360389,-1.2056,0,1,0,0,0,0,0,0,0,0,0,.0419853,.0722628,-.9342755,-1.27468,-.0552918,-.0532155,-.0017634,.0690802,,,
483044,77,.0129077,.0316911,-.932312,-1.153287,0,0,1,0,0,0,0,0,0,0,0,-.0133065,.0190473,-.9360389,-1.2056,.0262142,.0126438,.003727,.0523132,-.0552918,-.0017634,
483044,78,.1185916,.1391888,-.9671136,-1.164853,0,0,0,1,0,0,0,0,0,0,0,.0129077,.0316911,-.932312,-1.153287,.1056839,.1074977,-.0348016,-.011566,.0262142,.003727,-.0552918
483044,79,.2825812,.2818134,-.9899545,-1.147253,0,0,0,0,1,0,0,0,0,0,0,.1185916,.1391888,-.9671136,-1.164853,.1639896,.1426246,-.022841,.0175993,.1056839,-.0348016,.0262142
483044,80,.1730741,.1836502,-.8366323,-.9751396,0,0,0,0,0,1,0,0,0,0,0,.2825812,.2818134,-.9899545,-1.147253,-.1095071,-.0981632,.1533222,.1721137,.1639896,-.022841,.1056839
483044,81,.1855459,.1918107,-.6363438,-.7337999,0,0,0,0,0,0,1,0,0,0,0,.1730741,.1836502,-.8366323,-.9751396,.0124718,.0081605,.2002885,.2413397,-.1095071,.1533222,.1639896
483044,82,.1363159,.1379107,-.7551946,-.8538041,0,0,0,0,0,0,0,1,0,0,0,.1855459,.1918107,-.6363438,-.7337999,-.04923,-.0539,-.1188508,-.1200042,.0124718,.2002885,-.1095071
483044,83,.029905,.0395966,-.6820888,-.7750625,0,0,0,0,0,0,0,0,1,0,0,.1363159,.1379107,-.7551946,-.8538041,-.1064109,-.0983141,.0731058,.0787416,-.04923,-.1188508,.0124718
483044,84,.0136629,.0165569,-.6776928,-.7667588,0,0,0,0,0,0,0,0,0,1,0,.029905,.0395966,-.6820888,-.7750625,-.0162421,-.0230397,.004396,.0083037,-.1064109,.0731058,-.04923
483044,85,.0078693,.0177801,-.5099177,-.5886014,0,0,0,0,0,0,0,0,0,0,1,.0136629,.0165569,-.6776928,-.7667588,-.0057936,.0012232,.1677752,.1781574,-.0162421,.004396,-.1064109
487836,75,.1191395,.1888334,3.734394,5.478678,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
487836,76,.1939096,.2062905,4.858005,6.536804,0,1,0,0,0,0,0,0,0,0,0,.1191395,.1888334,3.734394,5.478678,.0747701,.0174571,1.123611,1.058125,,,
487836,77,.1606342,.1706314,5.645457,7.596108,0,0,1,0,0,0,0,0,0,0,0,.1939096,.2062905,4.858005,6.536804,-.0332754,-.0356591,.7874522,1.059304,.0747701,1.123611,
487836,78,.1498579,.1599672,3.977393,5.301112,0,0,0,1,0,0,0,0,0,0,0,.1606342,.1706314,5.645457,7.596108,-.0107763,-.0106642,-1.668064,-2.294996,-.0332754,.7874522,.0747701
487836,79,.1425851,.1280726,1.954429,2.522182,0,0,0,0,1,0,0,0,0,0,0,.1498579,.1599672,3.977393,5.301112,-.0072728,-.0318946,-2.022964,-2.778929,-.0107763,-1.668064,-.0332754
487836,80,.1395416,.1614497,1.574698,2.054199,0,0,0,0,0,1,0,0,0,0,0,.1425851,.1280726,1.954429,2.522182,-.0030435,.0333771,-.3797309,-.467983,-.0072728,-2.022964,-.0107763
487836,81,.1087475,.1656342,1.359107,1.730002,0,0,0,0,0,0,1,0,0,0,0,.1395416,.1614497,1.574698,2.054199,-.0307941,.0041845,-.2155911,-.3241974,-.0030435,-.3797309,-.0072728
487836,82,.0972758,.123307,1.362805,1.645915,0,0,0,0,0,0,0,1,0,0,0,.1087475,.1656342,1.359107,1.730002,-.0114717,-.0423272,.0036986,-.0840867,-.0307941,-.2155911,-.0030435
487836,83,.1190124,.1551121,1.539541,1.836895,0,0,0,0,0,0,0,0,1,0,0,.0972758,.123307,1.362805,1.645915,.0217366,.0318051,.1767356,.1909794,-.0114717,.0036986,-.0307941
487836,84,.1746143,.2052106,2.004598,2.393309,0,0,0,0,0,0,0,0,0,1,0,.1190124,.1551121,1.539541,1.836895,.0556019,.0500985,.4650569,.5564146,.0217366,.1767356,-.0114717
487836,85,.1826129,.1988437,2.426795,2.878113,0,0,0,0,0,0,0,0,0,0,1,.1746143,.2052106,2.004598,2.393309,.0079986,-.0063669,.4221969,.4848042,.0556019,.4650569,.0217366
492386,75,.2215574,.242926,2.613519,3.271403,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
492386,76,.226319,.2777327,1.763735,2.101887,0,1,0,0,0,0,0,0,0,0,0,.2215574,.242926,2.613519,3.271403,.0047616,.0348067,-.8497845,-1.169516,,,
492386,77,.1893716,.1941427,1.300737,1.455995,0,0,1,0,0,0,0,0,0,0,0,.226319,.2777327,1.763735,2.101887,-.0369474,-.08359,-.4629982,-.6458919,.0047616,-.8497845,
492386,78,.1519149,.1726488,.3123965,.2672881,0,0,0,1,0,0,0,0,0,0,0,.1893716,.1941427,1.300737,1.455995,-.0374567,-.0214939,-.98834,-1.188707,-.0369474,-.4629982,.0047616
492386,79,.2043173,.2096108,.1438831,.0798049,0,0,0,0,1,0,0,0,0,0,0,.1519149,.1726488,.3123965,.2672881,.0524024,.036962,-.1685134,-.1874832,-.0374567,-.98834,-.0369474
492386,80,.2086216,.231312,.4283029,.4259404,0,0,0,0,0,1,0,0,0,0,0,.2043173,.2096108,.1438831,.0798049,.0043043,.0217012,.2844198,.3461355,.0524024,-.1685134,-.0374567
492386,81,.2376995,.2194388,.4452215,.4504776,0,0,0,0,0,0,1,0,0,0,0,.2086216,.231312,.4283029,.4259404,.0290779,-.0118732,.0169186,.0245372,.0043043,.2844198,.0524024
492386,82,.1647209,.1767625,.156473,.1019911,0,0,0,0,0,0,0,1,0,0,0,.2376995,.2194388,.4452215,.4504776,-.0729786,-.0426763,-.2887485,-.3484865,.0290779,.0169186,.0043043
492386,83,.1056358,.1392451,-.201009,-.3319474,0,0,0,0,0,0,0,0,1,0,0,.1647209,.1767625,.156473,.1019911,-.0590851,-.0375174,-.357482,-.4339385,-.0729786,-.2887485,.0290779
492386,84,.10978,.1182548,-.1512584,-.2600691,0,0,0,0,0,0,0,0,0,1,0,.1056358,.1392451,-.201009,-.3319474,.0041442,-.0209903,.0497506,.0718784,-.0590851,-.357482,-.0729786
492386,85,.1379067,.1721835,-.2555217,-.3980264,0,0,0,0,0,0,0,0,0,0,1,.10978,.1182548,-.1512584,-.2600691,.0281267,.0539287,-.1042633,-.1379574,.0041442,.0497506,-.0590851
493422,75,.08075,.0798869,-.9206585,-1.767795,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
493422,76,.0194607,.067847,-.9705376,-1.806355,0,1,0,0,0,0,0,0,0,0,0,.08075,.0798869,-.9206585,-1.767795,-.0612893,-.0120399,-.0498791,-.03856,,,
493422,77,.0350849,.0740162,-.9762877,-1.718099,0,0,1,0,0,0,0,0,0,0,0,.0194607,.067847,-.9705376,-1.806355,.0156242,.0061692,-.0057501,.0882555,-.0612893,-.0498791,
493422,78,.034433,.0452159,-1.122802,-1.85142,0,0,0,1,0,0,0,0,0,0,0,.0350849,.0740162,-.9762877,-1.718099,-.0006519,-.0288003,-.1465148,-.133321,.0156242,-.0057501,-.0612893
493422,79,.0395527,.0494446,-1.147187,-1.842051,0,0,0,0,1,0,0,0,0,0,0,.034433,.0452159,-1.122802,-1.85142,.0051197,.0042288,-.024385,.0093689,-.0006519,-.1465148,.0156242
493422,80,.006191,.0605168,-1.194177,-1.86744,0,0,0,0,0,1,0,0,0,0,0,.0395527,.0494446,-1.147187,-1.842051,-.0333617,.0110722,-.0469891,-.0253882,.0051197,-.024385,-.0006519
493422,81,.0042765,.0383409,-1.232255,-1.775683,0,0,0,0,0,0,1,0,0,0,0,.006191,.0605168,-1.194177,-1.86744,-.0019145,-.0221759,-.0380782,.0917562,-.0333617,-.0469891,.0051197
493422,82,.0391205,.0487785,-1.267982,-1.737815,0,0,0,0,0,0,0,1,0,0,0,.0042765,.0383409,-1.232255,-1.775683,.034844,.0104376,-.0357273,.0378679,-.0019145,-.0380782,-.0333617
493422,83,.0467952,.0550556,-1.17916,-1.609841,0,0,0,0,0,0,0,0,1,0,0,.0391205,.0487785,-1.267982,-1.737815,.0076747,.0062771,.0888224,.1279744,.034844,-.0357273,-.0019145
493422,84,-.0712143,.0138137,-1.129781,-1.565851,0,0,0,0,0,0,0,0,0,1,0,.0467952,.0550556,-1.17916,-1.609841,-.1180095,-.0412419,.0493791,.04399,.0076747,.0888224,.034844
493422,85,-.0179664,.0121373,-1.232871,-1.566306,0,0,0,0,0,0,0,0,0,0,1,-.0712143,.0138137,-1.129781,-1.565851,.0532479,-.0016765,-.1030906,-.0004551,-.1180095,.0493791,.0076747
494368,75,.1086417,.1177021,-.3890008,-.6326103,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
494368,76,.1547031,.192953,-.1221553,-.2708268,0,1,0,0,0,0,0,0,0,0,0,.1086417,.1177021,-.3890008,-.6326103,.0460614,.075251,.2668455,.3617834,,,
494368,77,.1426389,.1566852,-.0353435,-.1379175,0,0,1,0,0,0,0,0,0,0,0,.1547031,.192953,-.1221553,-.2708268,-.0120642,-.0362678,.0868118,.1329093,.0460614,.2668455,
494368,78,.0916692,.0857575,-.2182299,-.3493857,0,0,0,1,0,0,0,0,0,0,0,.1426389,.1566852,-.0353435,-.1379175,-.0509697,-.0709278,-.1828864,-.2114682,-.0120642,.0868118,.0460614
494368,79,.1165951,.1191781,-.4100534,-.5794863,0,0,0,0,1,0,0,0,0,0,0,.0916692,.0857575,-.2182299,-.3493857,.0249259,.0334206,-.1918235,-.2301006,-.0509697,-.1828864,-.0120642
494368,80,.1185741,.1262304,-.6826401,-.899084,0,0,0,0,0,1,0,0,0,0,0,.1165951,.1191781,-.4100534,-.5794863,.001979,.0070523,-.2725867,-.3195977,.0249259,-.1918235,-.0509697
494368,81,.0989484,.1045528,-.5289827,-.6977705,0,0,0,0,0,0,1,0,0,0,0,.1185741,.1262304,-.6826401,-.899084,-.0196257,-.0216776,.1536574,.2013136,.001979,-.2725867,.0249259
494368,82,.114742,.1149341,-.4302871,-.5721025,0,0,0,0,0,0,0,1,0,0,0,.0989484,.1045528,-.5289827,-.6977705,.0157936,.0103812,.0986956,.125668,-.0196257,.1536574,.001979
494368,83,.1157828,.1378632,-.2943261,-.4148917,0,0,0,0,0,0,0,0,1,0,0,.114742,.1149341,-.4302871,-.5721025,.0010408,.0229292,.135961,.1572108,.0157936,.0986956,-.0196257
494368,84,.1307668,.137918,-.0387206,-.1042225,0,0,0,0,0,0,0,0,0,1,0,.1157828,.1378632,-.2943261,-.4148917,.014984,.0000547,.2556055,.3106692,.0010408,.135961,.0157936
494368,85,.1249322,.1440869,-.0172395,-.0820723,0,0,0,0,0,0,0,0,0,0,1,.1307668,.137918,-.0387206,-.1042225,-.0058346,.0061689,.0214811,.0221502,.014984,.2556055,.0010408
500602,75,.1158966,.1339335,-.7318888,-1.232386,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
500602,76,.1350149,.1716369,-.1973287,-.4528359,0,1,0,0,0,0,0,0,0,0,0,.1158966,.1339335,-.7318888,-1.232386,.0191183,.0377035,.5345601,.7795505,,,
500602,77,.1430299,.1647753,.2734621,.1987572,0,0,1,0,0,0,0,0,0,0,0,.1350149,.1716369,-.1973287,-.4528359,.008015,-.0068616,.4707908,.651593,.0191183,.5345601,
500602,78,.1562238,.2001882,-.0643769,-.2416857,0,0,0,1,0,0,0,0,0,0,0,.1430299,.1647753,.2734621,.1987572,.0131939,.0354129,-.337839,-.4404429,.008015,.4707908,.0191183
500602,79,.2062978,.2001945,-.3566659,-.5633027,0,0,0,0,1,0,0,0,0,0,0,.1562238,.2001882,-.0643769,-.2416857,.050074,6.26e-06,-.292289,-.321617,.0131939,-.337839,.008015
500602,80,.1762476,.189851,-.0965303,-.2378355,0,0,0,0,0,1,0,0,0,0,0,.2062978,.2001945,-.3566659,-.5633027,-.0300502,-.0103435,.2601356,.3254672,.050074,-.292289,.0131939
500602,81,.0808467,.1196223,-.3561576,-.5521598,0,0,0,0,0,0,1,0,0,0,0,.1762476,.189851,-.0965303,-.2378355,-.0954009,-.0702287,-.2596273,-.3143243,-.0300502,.2601356,.050074
500602,82,.0190129,.0587029,-.7841594,-1.032466,0,0,0,0,0,0,0,1,0,0,0,.0808467,.1196223,-.3561576,-.5521598,-.0618338,-.0609194,-.4280018,-.4803062,-.0954009,-.2596273,-.0300502
500602,83,.0254383,.054324,-.7129948,-.9002655,0,0,0,0,0,0,0,0,1,0,0,.0190129,.0587029,-.7841594,-1.032466,.0064254,-.004379,.0711646,.1322005,-.0618338,-.4280018,-.0954009
500602,84,.1085198,.1092015,-.5006687,-.6361167,0,0,0,0,0,0,0,0,0,1,0,.0254383,.054324,-.7129948,-.9002655,.0830815,.0548775,.2123261,.2641488,.0064254,.0711646,-.0618338
500602,85,.0502179,.1033711,-.5373901,-.6976556,0,0,0,0,0,0,0,0,0,0,1,.1085198,.1092015,-.5006687,-.6361167,-.0583019,-.0058304,-.0367214,-.0615389,.0830815,.2123261,.0064254
501044,75,.0959984,.1277543,-.4849729,-1.474181,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
501044,76,.1253763,.1374057,-.4345832,-1.330356,0,1,0,0,0,0,0,0,0,0,0,.0959984,.1277543,-.4849729,-1.474181,.0293779,.0096514,.0503897,.1438258,,,
501044,77,.1388912,.152503,-.3361764,-1.210844,0,0,1,0,0,0,0,0,0,0,0,.1253763,.1374057,-.4345832,-1.330356,.0135149,.0150973,.0984068,.1195114,.0293779,.0503897,
501044,78,.1402309,.1718545,-.3121524,-1.216497,0,0,0,1,0,0,0,0,0,0,0,.1388912,.152503,-.3361764,-1.210844,.0013397,.0193515,.024024,-.0056528,.0135149,.0984068,.0293779
501044,79,.161599,.2097214,-.0269495,-.5811037,0,0,0,0,1,0,0,0,0,0,0,.1402309,.1718545,-.3121524,-1.216497,.0213681,.0378669,.2852029,.6353933,.0013397,.024024,.0135149
501044,80,.1376407,.2410932,-.0401615,-.5483247,0,0,0,0,0,1,0,0,0,0,0,.161599,.2097214,-.0269495,-.5811037,-.0239583,.0313718,-.013212,.032779,.0213681,.2852029,.0013397
501044,81,.1535675,.2220761,-.0138114,-.3838363,0,0,0,0,0,0,1,0,0,0,0,.1376407,.2410932,-.0401615,-.5483247,.0159268,-.0190171,.0263501,.1644884,-.0239583,-.013212,.0213681
501044,82,.2164423,.2588852,-.072469,-.4389775,0,0,0,0,0,0,0,1,0,0,0,.1535675,.2220761,-.0138114,-.3838363,.0628748,.0368091,-.0586577,-.0551413,.0159268,.0263501,-.0239583
