respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift,lgift,lavggift
0,0,0,143,.285714,1.75,7,8.5,,2.140066
0,0,0,143,.285714,1.75,10,8.5,,2.140066
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,65.42857,.428571,1.75,5,6.666667,,1.89712
0,0,0,26.14286,.333333,1.5,10,7.5,,2.014903
0,0,0,154.2857,.142857,1.75,15,15,,2.70805
0,0,0,158,.142857,1.75,15,15,,2.70805
0,0,1,13.14286,.666667,.75,200,150,,5.010635
0,0,1,26.14286,.5,1.5,10,6.666667,,1.89712
1,10,0,103.8571,.142857,1.75,10,10,2.302585,2.302585
1,5,0,103.8571,.428571,1.75,5,5,1.609438,1.609438
1,50,1,51.28571,.75,1,50,50,3.912023,3.912023
0,0,0,158,.142857,1.75,15,15,,2.70805
0,0,1,13.14286,.285714,1.75,10,10,,2.302585
1,5,0,129.1429,.285714,1.75,5,7.5,1.609438,2.014903
0,0,0,26.14286,.285714,1.75,10,10,,2.302585
1,10,0,103.8571,.142857,1.75,10,10,2.302585,2.302585
1,5,1,13.14286,.428571,1.75,5,5,1.609438,1.609438
0,0,0,26.14286,.666667,.75,100,100,,4.60517
1,5,0,65.42857,.428571,1.75,5,5,1.609438,1.609438
1,50,1,13.14286,1,.75,50,50,3.912023,3.912023
0,0,0,51.28571,.285714,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,143,.285714,1.75,2,3.5,,1.252763
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,65.42857,.285714,1.75,5,5,,1.609438
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,103.8571,.285714,1.75,5,5,,1.609438
0,0,0,143,.142857,1.75,10,10,,2.302585
1,5,0,65.42857,.142857,1.75,5,5,1.609438,1.609438
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,143,.285714,1.75,5,5,,1.609438
1,5,0,65.42857,.142857,1.75,5,5,1.609438,1.609438
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,120.1429,.285714,1.75,5,5,,1.609438
0,0,0,129.1429,.285714,1.75,5,5,,1.609438
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,143,.166667,1.5,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,20,20,,2.995732
0,0,0,143,.166667,1.5,10,10,,2.302585
0,0,0,143,.285714,1.75,2,3.5,,1.252763
0,0,0,103.8571,.2,1.25,10,10,,2.302585
0,0,0,129.1429,.285714,1.75,4,4,,1.386294
0,0,0,103.8571,.571429,1.75,2,2,,.6931472
0,0,0,143,.285714,1.75,5,3.5,,1.252763
0,0,0,158,.142857,1.75,7,7,,1.94591
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,65.42857,.4,1.25,5,5,,1.609438
0,0,0,103.8571,.2,1.25,10,10,,2.302585
0,0,0,103.8571,.2,1.25,10,10,,2.302585
0,0,0,195,.142857,1.75,7,7,,1.94591
0,0,0,103.8571,.571429,1.75,2,2,,.6931472
0,0,0,103.8571,.2,1.25,10,10,,2.302585
0,0,0,117.1429,.2,1.25,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,65.42857,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,65.42857,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,103.8571,.2,1.25,10,10,,2.302585
0,0,0,168.4286,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,103.8571,.285714,1.75,5,5,,1.609438
0,0,0,117.1429,.2,1.25,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,158,.2,1.25,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.166667,1.5,10,10,,2.302585
0,0,0,158,.166667,1.5,10,10,,2.302585
0,0,0,103.8571,.2,1.25,5,5,,1.609438
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.166667,1.5,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,20,20,,2.995732
0,0,0,143,.285714,1.75,5,5,,1.609438
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,117.1429,.2,1.25,5,5,,1.609438
0,0,0,103.8571,.2,1.25,5,5,,1.609438
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
1,3,0,103.8571,.2,1.25,2,2,1.098612,.6931472
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,158,.166667,1.5,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,195,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
1,5,0,103.8571,.142857,1.75,5,5,1.609438,1.609438
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,1,13.14286,.142857,1.75,10,10,,2.302585
0,0,0,120.1429,.142857,1.75,10,10,,2.302585
0,0,0,158,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,120.1429,.6,1.25,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,120.1429,.6,1.25,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.285714,1.75,5,5,,1.609438
0,0,0,51.28571,.2,1.25,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,10,10,,2.302585
0,0,0,129.1429,.142857,1.75,10,10,,2.302585
0,0,0,158,.166667,1.5,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,20,20,,2.995732
1,5,0,26.14286,.571429,1.75,5,6.25,1.609438,1.832582
0,0,0,154.2857,.166667,1.5,10,10,,2.302585
1,15,0,51.28571,.333333,.75,25,25,2.70805,3.218876
0,0,0,65.42857,.428571,1.75,10,10,,2.302585
0,0,0,103.8571,.25,2,15,15,,2.70805
0,0,0,143,.125,2,30,30,,3.401197
0,0,1,13.14286,.285714,1.75,10,10,,2.302585
1,10,0,51.28571,.285714,1.75,10,10,2.302585,2.302585
0,0,0,51.28571,.428571,1.75,10,10,,2.302585
0,0,0,51.28571,.428571,1.75,10,10,,2.302585
0,0,0,26.14286,.428571,1.75,10,10,,2.302585
0,0,0,26.14286,.428571,1.75,10,10,,2.302585
1,10,1,13.14286,.285714,1.75,10,10,2.302585,2.302585
0,0,0,51.28571,.5,1.5,10,10,,2.302585
1,10,1,13.14286,1,.75,10,10,2.302585,2.302585
1,10,1,13.14286,.666667,.75,10,10,2.302585,2.302585
0,0,0,26.14286,.5,1.5,10,10,,2.302585
0,0,1,13.14286,.666667,.75,15,20,,2.995732
0,0,1,13.14286,1,.75,10,10,,2.302585
1,10,0,26.14286,.666667,.75,10,10,2.302585,2.302585
0,0,0,65.42857,.428571,1.75,10,10,,2.302585
0,0,0,51.28571,.428571,1.75,10,10,,2.302585
0,0,0,65.42857,.428571,1.75,10,10,,2.302585
0,0,0,51.28571,.428571,1.75,10,10,,2.302585
1,10,1,13.14286,1,.75,10,10,2.302585,2.302585
0,0,0,26.14286,.5,1.5,10,10,,2.302585
0,0,0,65.42857,.428571,1.75,10,10,,2.302585
0,0,0,143,.142857,1.75,5,5,,1.609438
1,10,0,26.14286,.666667,.75,10,10,2.302585,2.302585
0,0,1,13.14286,.666667,.75,25,25,,3.218876
1,10,1,13.14286,.285714,1.75,10,10,2.302585,2.302585
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,10,1,13.14286,1,.75,10,10,2.302585,2.302585
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.166667,1.5,10,10,,2.302585
1,25,0,51.28571,.333333,.75,25,25,3.218876,3.218876
0,0,0,26.14286,.666667,.75,25,25,,3.218876
1,10,1,13.14286,1,.75,10,10,2.302585,2.302585
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,10,1,13.14286,1,.75,10,10,2.302585,2.302585
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,10,0,143,.285714,1.75,10,10,2.302585,2.302585
1,25,0,65.42857,.25,1,25,25,3.218876,3.218876
0,0,0,51.28571,.333333,1.5,5,5,,1.609438
0,0,0,51.28571,.428571,1.75,10,10,,2.302585
0,0,0,65.42857,.75,1,25,15,,2.70805
0,0,1,13.14286,1,.75,10,10,,2.302585
1,15,1,13.14286,.4,1.25,10,10,2.70805,2.302585
0,0,1,51.28571,.857143,1.75,5,5,,1.609438
0,0,0,120.1429,.428571,1.75,10,10,,2.302585
1,10,0,120.1429,.4,1.25,15,12.5,2.302585,2.525729
0,0,1,51.28571,.8,1.25,10,8.75,,2.169054
1,5,0,26.14286,.714286,1.75,5,5,1.609438,1.609438
0,0,0,103.8571,.428571,1.75,10,10,,2.302585
0,0,0,129.1429,.166667,1.5,10,10,,2.302585
0,0,0,143,.142857,1.75,7,7,,1.94591
0,0,0,65.42857,.333333,1.5,25,20,,2.995732
1,10,1,51.28571,.75,1,7,8,2.302585,2.079442
0,0,1,13.14286,.571429,1.75,10,10,,2.302585
1,10,1,13.14286,.428571,1.75,10,10,2.302585,2.302585
0,0,1,51.28571,.571429,1.75,10,10,,2.302585
1,10,0,65.42857,.428571,1.75,10,10,2.302585,2.302585
0,0,0,77.14286,.333333,1.5,10,17.5,,2.862201
1,2,1,13.14286,1,.75,10,10,.6931472,2.302585
1,10,0,103.8571,.428571,1.75,10,10,2.302585,2.302585
1,7,1,26.14286,.571429,1.75,10,7.5,1.94591,2.014903
0,0,0,26.14286,.5,1.5,10,11.66667,,2.456736
1,10,0,26.14286,.666667,1.5,10,7.5,2.302585,2.014903
0,0,0,51.28571,.285714,1.75,25,20,,2.995732
1,10,1,13.14286,1,.75,10,10,2.302585,2.302585
0,0,1,13.14286,.833333,1.5,5,8,,2.079442
1,15,0,103.8571,.142857,1.75,25,25,2.70805,3.218876
0,0,0,26.14286,.666667,1.5,5,7.5,,2.014903
0,0,0,103.8571,.571429,1.75,10,10.5,,2.351375
0,0,0,51.28571,.5,1.5,20,13.33333,,2.590267
0,0,0,90,.285714,1.75,15,20,,2.995732
0,0,0,51.28571,.428571,1.75,15,13.33333,,2.590267
1,10,1,13.14286,.666667,.75,10,10,2.302585,2.302585
0,0,1,13.14286,.571429,1.75,10,10,,2.302585
1,5,1,13.14286,1,1.5,5,5,1.609438,1.609438
0,0,0,65.42857,.285714,1.75,15,20,,2.995732
0,0,0,65.42857,.25,2,25,17.5,,2.862201
1,10,0,77.14286,.333333,1.5,10,12.5,2.302585,2.525729
1,10,0,51.28571,.333333,1.5,10,10,2.302585,2.302585
0,0,0,65.42857,.285714,1.75,10,17.5,,2.862201
1,7,1,13.14286,.666667,.75,15,10,1.94591,2.302585
0,0,0,77.14286,.714286,1.75,7,6.199998,,1.824549
0,0,0,26.14286,.666667,.75,15,12.5,,2.525729
0,0,0,26.14286,.666667,.75,10,17.5,,2.862201
1,10,1,13.14286,.666667,.75,10,12.5,2.302585,2.525729
0,0,0,26.14286,.666667,.75,10,17.5,,2.862201
0,0,1,13.14286,.666667,.75,25,25,,3.218876
1,10,1,13.14286,.285714,1.75,12,12,2.302585,2.484907
1,10,1,51.28571,.75,1,10,10,2.302585,2.302585
1,10,1,51.28571,.75,1,10,10,2.302585,2.302585
0,0,0,51.28571,.428571,1.75,10,10,,2.302585
0,0,1,51.28571,.714286,1.75,10,6.4,,1.856298
1,7,0,65.42857,.428571,1.75,10,8.333333,1.94591,2.120264
1,15,0,103.8571,.285714,1.75,10,10,2.70805,2.302585
1,10,0,77.14286,.5,1,10,12.5,2.302585,2.525729
0,0,0,77.14286,.5,1,10,17.5,,2.862201
1,5,1,13.14286,.666667,1.5,5,6.25,1.609438,1.832582
0,0,1,13.14286,.285714,1.75,25,17.5,,2.862201
0,0,0,143,.333333,1.5,10,17.5,,2.862201
1,10,0,51.28571,.285714,1.75,10,12.5,2.302585,2.525729
0,0,0,51.28571,.714286,1.75,10,7,,1.94591
1,5,1,51.28571,.857143,1.75,5,5,1.609438,1.609438
1,10,0,65.42857,.5,1,10,12.5,2.302585,2.525729
0,0,0,143,.142857,1.75,35,35,,3.555348
0,0,1,13.14286,.285714,1.75,25,17.5,,2.862201
1,5,1,13.14286,.571429,1.75,5,7.5,1.609438,2.014903
0,0,1,13.14286,1,.75,10,10,,2.302585
1,25,0,26.14286,.666667,.75,50,37.5,3.218876,3.624341
0,0,0,158,.142857,1.75,25,25,,3.218876
1,5,1,13.14286,.571429,1.75,5,5,1.609438,1.609438
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,25,0,39.28571,.333333,.75,50,50,3.218876,3.912023
1,50,1,13.14286,.666667,.75,25,25,3.912023,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,117.1429,.142857,1.75,25,25,,3.218876
1,5,0,51.28571,.428571,1.75,10,6.666667,1.609438,1.89712
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,129.1429,.428571,1.75,5,8.333333,,2.120264
0,0,0,158,.142857,1.75,25,25,,3.218876
0,0,0,65.42857,.428571,1.75,2,2,,.6931472
0,0,1,13.14286,1,.75,25,25,,3.218876
0,0,1,13.14286,.666667,.75,30,32.5,,3.48124
1,25,1,13.14286,1,.75,25,25,3.218876,3.218876
1,50,0,51.28571,.333333,.75,50,50,3.912023,3.912023
0,0,1,13.14286,.666667,1.5,2,5.5,,1.704748
0,0,0,26.14286,.571429,1.75,5,5.5,,1.704748
1,5,0,26.14286,.428571,1.75,10,5.666667,1.609438,1.734601
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,5,0,51.28571,.571429,1.75,5,5,1.609438,1.609438
1,25,1,13.14286,1,.75,25,25,3.218876,3.218876
0,0,0,65.42857,.285714,1.75,10,10,,2.302585
0,0,1,13.14286,1,.75,50,41.66667,,3.729702
0,0,0,143,.142857,1.75,25,25,,3.218876
0,0,0,51.28571,.285714,1.75,10,12.5,,2.525729
0,0,0,26.14286,.666667,.75,50,50,,3.912023
1,25,1,13.14286,1,.75,25,25,3.218876,3.218876
1,10,0,143,.285714,1.75,5,7.5,2.302585,2.014903
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,51.28571,.333333,.75,100,100,,4.60517
0,0,0,143,.285714,1.75,10,12.5,,2.525729
0,0,0,143,.285714,1.75,10,12.5,,2.525729
1,15,0,143,.142857,1.75,10,10,2.70805,2.302585
1,5,1,13.14286,.571429,1.75,5,5,1.609438,1.609438
0,0,1,13.14286,1,.75,25,33.33333,,3.506558
0,0,0,51.28571,.333333,.75,50,50,,3.912023
1,5,0,26.14286,.571429,1.75,5,5,1.609438,1.609438
0,0,0,26.14286,.666667,.75,50,50,,3.912023
0,0,0,154.2857,.166667,1.5,10,10,,2.302585
1,20,1,51.28571,.75,1,15,11.66667,2.995732,2.456736
1,10,1,51.28571,1,1,10,13.75,2.302585,2.621039
0,0,0,158,.166667,1.5,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,26.14286,.666667,.75,25,17.5,,2.862201
1,15,1,26.14286,.75,1,20,16.66667,2.70805,2.813411
0,0,0,26.14286,.6,1.25,10,10,,2.302585
1,25,0,103.8571,.5,1,25,25,3.218876,3.218876
0,0,0,65.42857,.4,1.25,10,15,,2.70805
1,10,1,13.14286,1,.75,10,10,2.302585,2.302585
0,0,0,26.14286,.666667,.75,15,20,,2.995732
0,0,1,51.28571,1,1,25,17.5,,2.862201
1,30,0,51.28571,.333333,.75,30,30,3.401197,3.401197
1,5,1,13.14286,.571429,1.75,5,5,1.609438,1.609438
0,0,0,103.8571,.142857,1.75,20,20,,2.995732
1,15,1,13.14286,.666667,.75,25,20,2.70805,2.995732
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.6,1.25,10,10,,2.302585
0,0,1,51.28571,.4,1.25,10,17.5,,2.862201
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,25,1,26.14286,1,1,10,7.5,3.218876,2.014903
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,1,13.14286,.6,1.25,10,10,,2.302585
1,25,0,51.28571,.333333,.75,30,30,3.218876,3.401197
0,0,1,51.28571,1,1,15,15,,2.70805
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,1,13.14286,1,.75,25,25,,3.218876
0,0,1,51.28571,.6,1.25,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,15,0,77.14286,.75,1,25,20,2.70805,2.995732
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,26.14286,.666667,.75,25,25,,3.218876
1,25,1,51.28571,.75,1,25,25,3.218876,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,154.2857,.166667,1.5,10,10,,2.302585
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,1,13.14286,.666667,.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,26.14286,.666667,.75,50,37.5,,3.624341
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,25,0,26.14286,.666667,.75,25,25,3.218876,3.218876
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,20,1,13.14286,1,.75,25,20,2.995732,2.995732
0,0,0,103.8571,.142857,1.75,25,25,,3.218876
1,25,0,26.14286,.666667,.75,25,25,3.218876,3.218876
0,0,0,154.2857,.166667,1.5,10,10,,2.302585
0,0,0,154.2857,.166667,1.5,10,10,,2.302585
1,25,0,26.14286,.666667,.75,25,25,3.218876,3.218876
0,0,0,65.42857,.142857,1.75,7,7,,1.94591
0,0,0,103.8571,.166667,1.5,15,15,,2.70805
0,0,0,103.8571,.2,1.25,10,10,,2.302585
0,0,0,26.14286,.4,1.25,15,15,,2.70805
0,0,1,13.14286,.333333,1.5,15,15,,2.70805
0,0,0,103.8571,.333333,1.5,5,7.5,,2.014903
0,0,0,120.1429,.5,1.5,15,11.66667,,2.456736
1,5,0,26.14286,.6,1.25,5,5,1.609438,1.609438
0,0,0,143,.166667,1.5,15,15,,2.70805
0,0,0,77.14286,.333333,1.5,20,15,,2.70805
1,25,0,65.42857,.2,1.25,10,10,3.218876,2.302585
1,10,0,65.42857,.333333,1.5,10,10,2.302585,2.302585
0,0,0,26.14286,.5,1.5,10,10,,2.302585
1,10,0,51.28571,.333333,1.5,10,10,2.302585,2.302585
0,0,0,168.4286,.333333,1.5,15,17.5,,2.862201
0,0,0,143,.333333,1.5,10,17.5,,2.862201
1,10,0,103.8571,.833333,1.5,10,6,2.302585,1.791759
0,0,0,77.14286,.333333,1.5,25,17.5,,2.862201
0,0,1,13.14286,.4,1.25,25,17.5,,2.862201
1,20,0,103.8571,.2,1.25,10,10,2.995732,2.302585
1,10,1,51.28571,.5,1.5,10,10,2.302585,2.302585
0,0,0,120.1429,.666667,1.5,10,10,,2.302585
1,10,1,13.14286,.8,1.25,5,6.25,2.302585,1.832582
0,0,0,51.28571,.333333,1.5,25,17.5,,2.862201
1,5,1,13.14286,.333333,1.5,5,5,1.609438,1.609438
1,10,0,51.28571,.5,1.5,5,8.333333,2.302585,2.120264
1,10,0,26.14286,.6,1.25,10,8.333333,2.302585,2.120264
1,10,1,13.14286,.833333,1.5,5,5,2.302585,1.609438
0,0,0,26.14286,.5,1.5,10,10,,2.302585
1,10,1,13.14286,.4,1.25,10,10,2.302585,2.302585
0,0,0,103.8571,.166667,1.5,25,25,,3.218876
0,0,0,26.14286,.5,1.5,10,10,,2.302585
1,2,1,51.28571,1,1.5,2,4.5,.6931472,1.504077
0,0,0,103.8571,.666667,1.5,6,7,,1.94591
0,0,0,143,.333333,1.5,20,15,,2.70805
0,0,1,51.28571,.5,1.5,10,10,,2.302585
1,5,1,51.28571,.833333,1.5,5,5,1.609438,1.609438
0,0,1,51.28571,.5,1.5,10,10,,2.302585
0,0,1,51.28571,1,1.5,5,6.666667,,1.89712
0,0,1,13.14286,.5,1.5,10,10,,2.302585
1,7,0,26.14286,.666667,1.5,5,5,1.94591,1.609438
0,0,1,51.28571,1,1.5,5,4.5,,1.504077
0,0,0,103.8571,.166667,1.5,25,25,,3.218876
0,0,1,51.28571,.833333,1.5,5,6,,1.791759
0,0,1,26.14286,.5,1.5,10,10,,2.302585
0,0,1,13.14286,.5,1.5,10,10,,2.302585
0,0,0,103.8571,.5,1.5,10,10,,2.302585
1,10,0,51.28571,.333333,1.5,10,10,2.302585,2.302585
1,5,1,13.14286,.333333,1.5,5,5,1.609438,1.609438
1,10,1,13.14286,.285714,1.75,10,10,2.302585,2.302585
1,5,0,51.28571,.6,1.25,5,5,1.609438,1.609438
0,0,0,51.28571,.4,1.25,10,10,,2.302585
1,10,0,103.8571,.2,1.25,10,10,2.302585,2.302585
1,10,0,51.28571,.4,1.25,5,5,2.302585,1.609438
0,0,1,13.14286,.5,1.5,10,10,,2.302585
0,0,0,65.42857,.4,1.25,10,10,,2.302585
1,10,0,103.8571,.2,1.25,10,10,2.302585,2.302585
1,10,0,51.28571,.4,1.25,10,10,2.302585,2.302585
1,10,1,51.28571,.666667,1.5,10,7.5,2.302585,2.014903
0,0,0,51.28571,.333333,1.5,25,25,,3.218876
1,25,0,180,.166667,1.5,25,25,3.218876,3.218876
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
0,0,0,195,.166667,1.5,50,50,,3.912023
1,10,1,51.28571,.666667,1.5,10,9.25,2.302585,2.224623
0,0,0,103.8571,.333333,1.5,25,25,,3.218876
0,0,0,143,.333333,1.5,25,25,,3.218876
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
0,0,0,103.8571,.333333,1.5,25,25,,3.218876
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
0,0,0,103.8571,.166667,1.5,25,25,,3.218876
0,0,1,26.14286,.833333,1.5,10,10,,2.302585
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
1,15,0,26.14286,.333333,1.5,15,15,2.70805,2.70805
1,10,1,51.28571,.2,1.25,10,10,2.302585,2.302585
1,15,0,103.8571,.428571,1.75,15,11.66667,2.70805,2.456736
0,0,1,51.28571,.6,1.25,15,11.66667,,2.456736
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
0,0,0,103.8571,.333333,1.5,5,5,,1.609438
1,5,0,103.8571,.6,1.25,5,5,1.609438,1.609438
0,0,0,51.28571,.833333,1.5,10,10,,2.302585
1,10,1,51.28571,.666667,1.5,10,10,2.302585,2.302585
0,0,0,103.8571,.166667,1.5,10,10,,2.302585
1,15,0,26.14286,.4,1.25,15,15,2.70805,2.70805
0,0,0,51.28571,.5,1.5,5,4,,1.386294
0,0,0,51.28571,.333333,1.5,25,22.5,,3.113515
1,10,1,13.14286,.5,1.5,10,10,2.302585,2.302585
0,0,0,143,.333333,1.5,20,20,,2.995732
0,0,0,65.42857,.5,1.5,15,13.33333,,2.590267
1,10,0,103.8571,.5,1.5,10,10,2.302585,2.302585
1,2,1,13.14286,.8,1.25,2,2.25,.6931472,.8109302
1,5,1,51.28571,1,1.5,5,5.833333,1.609438,1.763589
0,0,1,13.14286,.4,1.25,15,12.5,,2.525729
1,10,0,26.14286,.5,1.5,10,10,2.302585,2.302585
0,0,0,143,.166667,1.5,12,12,,2.484907
0,0,1,51.28571,.833333,1.5,10,8,,2.079442
1,10,0,103.8571,.833333,1.5,10,6,2.302585,1.791759
0,0,0,120.1429,.4,1.25,15,10,,2.302585
1,10,0,51.28571,.5,1.5,10,10,2.302585,2.302585
0,0,0,103.8571,.5,1.5,10,15,,2.70805
1,10,0,51.28571,.5,1.5,10,10,2.302585,2.302585
0,0,1,13.14286,.8,1.25,10,10,,2.302585
1,10,0,103.8571,.5,1.5,10,10,2.302585,2.302585
1,10,1,13.14286,.2,1.25,10,10,2.302585,2.302585
1,10,0,65.42857,.333333,1.5,25,17.5,2.302585,2.862201
0,0,0,65.42857,.4,1.25,10,10,,2.302585
0,0,0,103.8571,.166667,1.5,10,10,,2.302585
