id,year,wage,educ,exper,manuf,black,lwage,y81,y82,y83,y84,y85,y86,y87,inlf,expersq,lwage_1,inlf_1,inlfp1
1224,83,,10,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1224,84,,10,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0
1224,85,,10,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
1224,86,,10,0,0,0,,0,0,0,0,0,1,0,0,0,,0,0
1224,87,,10,0,0,0,,0,0,0,0,0,0,1,0,0,10.09312,1,
1225,81,6880.79,12,0,1,0,8.836489,1,0,0,0,0,0,0,1,0,,,1
1225,82,9360.42,12,1,1,0,9.144245,0,1,0,0,0,0,0,1,1,9.423582,1,1
1225,83,12376.84,12,2,0,0,9.423582,0,0,1,0,0,0,0,1,4,9.612223,1,1
1225,84,14946.36,12,3,0,0,9.612223,0,0,0,1,0,0,0,1,9,7.841583,1,1
1225,85,6916.92,12,4,0,0,8.841726,0,0,0,0,1,0,0,1,16,8.836489,1,0
1225,86,10239.94,12,5,0,0,9.234051,0,0,0,0,0,1,0,1,25,,1,1
1225,87,2544.23,12,6,0,0,7.841583,0,0,0,0,0,0,1,1,36,8.841726,1,
1228,81,14828.64,12,2,1,0,9.604316,1,0,0,0,0,0,0,1,4,,,1
1228,82,18787.01,12,3,1,0,9.840921,0,1,0,0,0,0,0,1,9,8.930487,0,1
1228,83,17066.11,12,4,1,0,9.74485,0,0,1,0,0,0,0,1,16,9.275563,1,1
1228,84,,12,5,0,0,,0,0,0,1,0,0,0,0,25,9.144245,1,1
1228,85,7558.94,12,5,0,0,8.930487,0,0,0,0,1,0,0,1,25,9.74485,1,1
1228,86,10673.97,12,6,1,0,9.275563,0,0,0,0,0,1,0,1,36,9.400991,1,0
1228,87,12100.37,12,7,1,0,9.400991,0,0,0,0,0,0,1,1,49,,1,
1236,81,11911.69,10,1,0,0,9.385276,1,0,0,0,0,0,0,1,1,,,1
1236,82,18348.62,10,2,0,0,9.817309,0,1,0,0,0,0,0,1,4,9.703365,0,1
1236,83,16372.62,10,3,0,0,9.703365,0,0,1,0,0,0,0,1,9,,1,1
1236,84,,10,4,0,0,,0,0,0,1,0,0,0,0,16,,1,0
1236,85,19379.36,10,4,0,0,9.871964,0,0,0,0,1,0,0,1,16,9.817309,1,0
1236,86,,10,5,0,0,,0,0,0,0,0,1,0,0,25,9.604316,0,1
1236,87,,10,5,0,0,,0,0,0,0,0,0,1,0,25,,0,
1241,81,,12,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1241,82,,12,1,0,0,,0,1,0,0,0,0,0,0,1,9.385276,0,0
1241,83,,12,1,0,0,,0,0,1,0,0,0,0,0,1,,1,0
1241,84,6937.9,12,1,0,0,8.844754,0,0,0,1,0,0,0,1,1,,0,1
1241,85,14211.6,12,2,1,0,9.561813,0,0,0,0,1,0,0,1,4,9.423699,0,1
1241,86,12378.29,12,3,1,0,9.423699,0,0,0,0,0,1,0,1,9,8.844754,1,1
1241,87,4582.39,12,4,1,0,8.429976,0,0,0,0,0,0,1,1,16,9.561813,1,
1242,81,,12,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1242,82,,12,0,0,0,,0,1,0,0,0,0,0,0,0,,1,0
1242,83,,12,0,0,0,,0,0,1,0,0,0,0,0,0,8.429976,0,0
1242,84,,12,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0
1242,85,,12,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
1242,86,,12,0,0,0,,0,0,0,0,0,1,0,0,0,,0,1
1242,87,12674.69,12,0,1,0,9.447362,0,0,0,0,0,0,1,1,0,,0,
1245,81,,12,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1245,82,10064.06,12,1,1,0,9.216726,0,1,0,0,0,0,0,1,1,,0,1
1245,83,9263.53,12,2,1,0,9.133841,0,0,1,0,0,0,0,1,4,9.216726,1,1
1245,84,12279.61,12,3,1,0,9.415695,0,0,0,1,0,0,0,1,9,9.860535,1,1
1245,85,19504.64,12,4,1,0,9.878407,0,0,0,0,1,0,0,1,16,9.133841,1,1
1245,86,19159.13,12,5,1,0,9.860535,0,0,0,0,0,1,0,1,25,9.878407,1,1
1245,87,17396.01,12,6,1,0,9.763996,0,0,0,0,0,0,1,1,36,9.415695,1,
1251,81,14253.28,12,1,0,0,9.564742,1,0,0,0,0,0,0,1,1,,,1
1251,82,16042.38,12,2,0,0,9.682989,0,1,0,0,0,0,0,1,4,9.763996,1,1
1251,83,24958.9,12,3,1,0,10.12499,0,0,1,0,0,0,0,1,9,9.682989,1,1
1251,84,33160.06,12,4,1,0,10.4091,0,0,0,1,0,0,0,1,16,10.3771,1,1
1251,85,32803.8,12,5,1,0,10.3983,0,0,0,0,1,0,0,1,25,10.40162,1,1
1251,86,32912.82,12,6,0,0,10.40162,0,0,0,0,0,1,0,1,36,9.564742,1,1
1251,87,32115.71,12,7,0,0,10.3771,0,0,0,0,0,0,1,1,49,10.12499,1,
1253,81,10854.58,12,1,0,0,9.292342,1,0,0,0,0,0,0,1,1,,,1
1253,82,12620.83,12,2,0,0,9.443104,0,1,0,0,0,0,0,1,4,9.292342,1,1
1253,83,12877.58,12,3,0,0,9.463243,0,0,1,0,0,0,0,1,9,10.3983,1,1
1253,84,14009.54,12,4,0,0,9.547494,0,0,0,1,0,0,0,1,16,9.619148,1,1
1253,85,15050.22,12,5,0,0,9.619148,0,0,0,0,1,0,0,1,25,9.443104,1,1
1253,86,15159.96,12,6,0,0,9.626413,0,0,0,0,0,1,0,1,36,9.547494,1,1
1253,87,14624.64,12,7,0,0,9.590463,0,0,0,0,0,0,1,1,49,9.626413,1,
1256,81,17165.87,12,0,0,0,9.750678,1,0,0,0,0,0,0,1,0,,,1
1256,82,16898.15,12,1,0,0,9.73496,0,1,0,0,0,0,0,1,1,9.750678,1,1
1256,83,20370.56,12,2,0,0,9.921846,0,0,1,0,0,0,0,1,4,10.21443,1,1
1256,84,20444.92,12,3,0,0,9.925489,0,0,0,1,0,0,0,1,9,9.73496,1,1
1256,85,20143.5,12,4,0,0,9.910637,0,0,0,0,1,0,0,1,16,10.19642,1,1
1256,86,27294.14,12,5,0,0,10.21443,0,0,0,0,0,1,0,1,25,9.910637,1,1
1256,87,26806.96,12,6,0,0,10.19642,0,0,0,0,0,0,1,1,36,9.925489,1,
1257,81,17726.43,12,2,1,0,9.782812,1,0,0,0,0,0,0,1,4,,,1
1257,82,21116.88,12,3,1,0,9.957828,0,1,0,0,0,0,0,1,9,9.960046,1,1
1257,83,21163.77,12,4,1,0,9.960046,0,0,1,0,0,0,0,1,16,9.782812,1,1
1257,84,12464.17,12,5,1,0,9.430614,0,0,0,1,0,0,0,1,25,10.0012,1,1
1257,85,9477.39,12,6,1,0,9.156664,0,0,0,0,1,0,0,1,36,9.957828,1,1
1257,86,22052.93,12,7,1,0,10.0012,0,0,0,0,0,1,0,1,49,9.921846,1,1
1257,87,45541.08,12,8,1,0,10.72637,0,0,0,0,0,0,1,1,64,9.430614,1,
1265,81,17238.27,12,2,1,0,9.754888,1,0,0,0,0,0,0,1,4,,,1
1265,82,15506.12,12,3,1,0,9.64899,0,1,0,0,0,0,0,1,9,9.754888,1,1
1265,83,19162.7,12,4,1,0,9.860721,0,0,1,0,0,0,0,1,16,9.866457,1,1
1265,84,19272.93,12,5,1,0,9.866457,0,0,0,1,0,0,0,1,25,10.01834,1,1
1265,85,22703.49,12,6,1,0,10.03027,0,0,0,0,1,0,0,1,36,9.156664,1,1
1265,86,26325.52,12,7,1,0,10.17829,0,0,0,0,0,1,0,1,49,10.03027,1,0
1265,87,22434.2,12,8,0,0,10.01834,0,0,0,0,0,0,1,1,64,10.17829,1,
1267,81,,9,0,0,0,,1,0,0,0,0,0,0,0,0,,,1
1267,82,11810.29,9,0,0,0,9.376726,0,1,0,0,0,0,0,1,0,10.50675,1,1
1267,83,14830.39,9,1,0,0,9.604434,0,0,1,0,0,0,0,1,1,9.761095,1,1
1267,84,16558.53,9,2,0,0,9.714657,0,0,0,1,0,0,0,1,4,,0,1
1267,85,17345.62,9,3,0,0,9.761095,0,0,0,0,1,0,0,1,9,9.714657,1,1
1267,86,20358.62,9,4,0,0,9.92126,0,0,0,0,0,1,0,1,16,9.604434,1,1
1267,87,36561.6,9,5,0,0,10.50675,0,0,0,0,0,0,1,1,25,9.92126,1,
1270,81,9022.58,12,0,0,0,9.107486,1,0,0,0,0,0,0,1,0,,,0
1270,82,10460.69,12,1,0,0,9.25538,0,1,0,0,0,0,0,1,1,9.384476,1,1
1270,83,11148.64,12,2,0,0,9.319073,0,0,1,0,0,0,0,1,4,9.669449,1,1
1270,84,11902.17,12,3,0,0,9.384476,0,0,0,1,0,0,0,1,9,9.772785,1,1
1270,85,13869.21,12,4,0,0,9.537427,0,0,0,0,1,0,0,1,16,9.319073,1,1
1270,86,15826.62,12,5,0,0,9.669449,0,0,0,0,0,1,0,1,25,9.107486,1,1
1270,87,17549.57,12,6,0,0,9.772785,0,0,0,0,0,0,1,1,36,9.376726,1,
1276,81,,11,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1276,82,,11,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1276,83,,11,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1276,84,,11,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0
1276,85,,11,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
1276,86,,11,0,0,0,,0,0,0,0,0,1,0,0,0,,0,0
1276,87,,11,0,0,0,,0,0,0,0,0,0,1,0,0,,0,
1285,81,,11,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1285,82,,11,0,0,0,,0,1,0,0,0,0,0,0,0,,1,0
1285,83,,11,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1285,84,,11,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0
1285,85,,11,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
1285,86,6472.99,11,0,0,0,8.775393,0,0,0,0,0,1,0,1,0,,0,0
1285,87,,11,1,0,0,,0,0,0,0,0,0,1,0,1,,0,
1292,81,,12,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1292,82,,12,0,0,0,,0,1,0,0,0,0,0,0,0,,0,1
1292,83,,12,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1292,84,,12,0,0,0,,0,0,0,1,0,0,0,0,0,8.775393,0,0
1292,85,10389.13,12,0,0,0,9.248515,0,0,0,0,1,0,0,1,0,9.812539,1,1
1292,86,11334.26,12,1,0,0,9.335586,0,0,0,0,0,1,0,1,1,,0,0
1292,87,18261.3,12,2,0,0,9.812539,0,0,0,0,0,0,1,1,4,9.335586,1,
1295,81,,11,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1295,82,,11,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1295,83,,11,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1295,84,,11,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0
1295,85,,11,0,0,0,,0,0,0,0,1,0,0,0,0,9.248515,1,0
1295,86,,11,0,0,0,,0,0,0,0,0,1,0,0,0,,0,0
1295,87,,11,0,0,0,,0,0,0,0,0,0,1,0,0,,0,
1298,81,,12,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1298,82,,12,1,0,0,,0,1,0,0,0,0,0,0,1,,0,0
1298,83,16008.22,12,1,1,0,9.680858,0,0,1,0,0,0,0,1,1,9.861669,1,0
1298,84,17814.08,12,2,1,0,9.787745,0,0,0,1,0,0,0,1,4,9.680858,1,1
1298,85,19180.87,12,3,1,0,9.861669,0,0,0,0,1,0,0,1,9,,0,1
1298,86,21002.63,12,4,0,0,9.952403,0,0,0,0,0,1,0,1,16,9.787745,1,1
1298,87,21371.47,12,5,1,0,9.969812,0,0,0,0,0,0,1,1,25,9.952403,0,
1301,81,20808.95,12,0,0,0,9.943138,1,0,0,0,0,0,0,1,0,,,1
1301,82,22765.44,12,1,1,0,10.033,0,1,0,0,0,0,0,1,1,10.06976,1,1
1301,83,20398.04,12,2,0,0,9.923194,0,0,1,0,0,0,0,1,4,9.894913,0,1
1301,84,23617.92,12,3,1,0,10.06976,0,0,0,1,0,0,0,1,9,,1,1
1301,85,,12,4,0,0,,0,0,0,0,1,0,0,0,16,9.969812,1,1
1301,86,19829.23,12,4,1,0,9.894913,0,0,0,0,0,1,0,1,16,10.033,1,1
1301,87,20291.69,12,5,1,0,9.917967,0,0,0,0,0,0,1,1,25,9.943138,1,
1303,81,15539.75,11,3,0,0,9.651156,1,0,0,0,0,0,0,1,9,,,1
1303,82,17046.17,11,4,0,0,9.743681,0,1,0,0,0,0,0,1,16,9.926935,1,1
1303,83,18025.31,11,5,0,0,9.799532,0,0,1,0,0,0,0,1,25,9.846683,1,1
1303,84,18002.04,11,6,0,0,9.798241,0,0,0,1,0,0,0,1,36,9.799532,1,1
1303,85,17550.05,11,7,0,0,9.772812,0,0,0,0,1,0,0,1,49,9.743681,1,1
1303,86,18895.57,11,8,0,0,9.846683,0,0,0,0,0,1,0,1,64,9.917967,1,1
1303,87,20474.5,11,9,0,0,9.926935,0,0,0,0,0,0,1,1,81,9.798241,1,
1305,81,,10,0,0,0,,1,0,0,0,0,0,0,0,0,,,1
1305,82,,10,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1305,83,,10,0,0,0,,0,0,1,0,0,0,0,0,0,9.651156,1,0
1305,84,9159.29,10,0,0,0,9.122524,0,0,0,1,0,0,0,1,0,,0,0
1305,85,6400.18,10,1,0,0,8.764081,0,0,0,0,1,0,0,1,1,8.862322,1,1
1305,86,7060.86,10,2,1,0,8.862322,0,0,0,0,0,1,0,1,4,9.079637,1,1
1305,87,8774.78,10,3,1,0,9.079637,0,0,0,0,0,0,1,1,9,9.122524,0,
1306,81,,8,1,0,0,,1,0,0,0,0,0,0,0,1,,,0
1306,82,,8,1,0,0,,0,1,0,0,0,0,0,0,1,,0,0
1306,83,,8,1,0,0,,0,0,1,0,0,0,0,0,1,,0,0
1306,84,,8,1,0,0,,0,0,0,1,0,0,0,0,1,,0,0
1306,85,,8,1,0,0,,0,0,0,0,1,0,0,0,1,8.764081,0,0
1306,86,,8,1,0,0,,0,0,0,0,0,1,0,0,1,,0,0
1306,87,,8,1,0,0,,0,0,0,0,0,0,1,0,1,,0,
1307,81,,8,0,0,0,,1,0,0,0,0,0,0,0,0,,,1
1307,82,,8,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1307,83,,8,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1307,84,,8,0,0,0,,0,0,0,1,0,0,0,0,0,,1,0
1307,85,,8,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
1307,86,8095.97,8,0,0,0,8.999122,0,0,0,0,0,1,0,1,0,8.897316,0,1
1307,87,7312.32,8,1,0,0,8.897316,0,0,0,0,0,0,1,1,1,,0,
1314,81,,9,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1314,82,,9,0,0,0,,0,1,0,0,0,0,0,0,0,,1,0
1314,83,,9,0,0,0,,0,0,1,0,0,0,0,0,0,,0,1
1314,84,,9,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0
1314,85,,9,0,0,0,,0,0,0,0,1,0,0,0,0,,1,0
1314,86,23981.29,9,0,0,0,10.08503,0,0,0,0,0,1,0,1,0,10.08906,0,0
1314,87,24078.22,9,1,0,0,10.08906,0,0,0,0,0,0,1,1,1,,0,
1316,81,10930.42,10,0,0,0,9.299305,1,0,0,0,0,0,0,1,0,,,1
1316,82,11734.9,10,1,0,0,9.370322,0,1,0,0,0,0,0,1,1,9.299305,1,1
1316,83,12263.5,10,2,0,0,9.414383,0,0,1,0,0,0,0,1,4,9.18397,1,1
1316,84,10413.48,10,3,0,0,9.250856,0,0,0,1,0,0,0,1,9,,1,1
1316,85,9739.75,10,4,0,0,9.18397,0,0,0,0,1,0,0,1,16,9.370322,0,0
1316,86,11175.95,10,5,0,0,9.32152,0,0,0,0,0,1,0,1,25,9.414383,1,1
1316,87,,10,6,0,0,,0,0,0,0,0,0,1,0,36,10.08503,1,
1317,81,29175.47,8,0,0,0,10.28108,1,0,0,0,0,0,0,1,0,,,0
1317,82,,8,1,0,0,,0,1,0,0,0,0,0,0,1,,1,0
1317,83,,8,1,0,0,,0,0,1,0,0,0,0,0,1,,0,0
1317,84,,8,1,0,0,,0,0,0,1,0,0,0,0,1,,1,0
1317,85,,8,1,0,0,,0,0,0,0,1,0,0,0,1,9.32152,1,1
1317,86,36564.7,8,1,0,0,10.50684,0,0,0,0,0,1,0,1,1,10.28108,0,1
1317,87,42118.96,8,2,0,0,10.64825,0,0,0,0,0,0,1,1,4,,0,
1318,81,15472.29,12,0,1,0,9.646806,1,0,0,0,0,0,0,1,0,,,0
1318,82,16163.95,12,1,0,0,9.690538,0,1,0,0,0,0,0,1,1,10.09379,0,1
1318,83,,12,2,0,0,,0,0,1,0,0,0,0,0,4,,1,0
1318,84,13101.89,12,2,0,0,9.480512,0,0,0,1,0,0,0,1,4,9.690538,1,1
1318,85,24192.24,12,3,1,0,10.09379,0,0,0,0,1,0,0,1,9,,0,1
1318,86,20274.21,12,4,0,0,9.917105,0,0,0,0,0,1,0,1,16,9.480512,1,1
1318,87,,12,5,0,0,,0,0,0,0,0,0,1,0,25,10.50684,1,
1324,81,,7,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1324,82,,7,0,0,0,,0,1,0,0,0,0,0,0,0,,0,1
1324,83,,7,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1324,84,,7,0,0,0,,0,0,0,1,0,0,0,0,0,,1,0
1324,85,,7,0,0,0,,0,0,0,0,1,0,0,0,0,9.646806,0,0
1324,86,7457.41,7,0,0,0,8.916964,0,0,0,0,0,1,0,1,0,,0,1
1324,87,,7,1,0,0,,0,0,0,0,0,0,1,0,1,,1,
1327,81,11933.17,12,1,1,0,9.387077,1,0,0,0,0,0,0,1,1,,,1
1327,82,8027.52,12,2,1,0,8.990631,0,1,0,0,0,0,0,1,4,9.387077,1,1
1327,83,15740.55,12,3,1,0,9.663996,0,0,1,0,0,0,0,1,9,8.990631,1,1
1327,84,21450.3,12,4,1,0,9.973494,0,0,0,1,0,0,0,1,16,9.55742,1,1
1327,85,20643.16,12,5,1,0,9.93514,0,0,0,0,1,0,0,1,25,9.663996,1,1
1327,86,14149.29,12,6,1,0,9.55742,0,0,0,0,0,1,0,1,36,10.11487,1,1
1327,87,24707.73,12,7,1,0,10.11487,0,0,0,0,0,0,1,1,49,8.916964,1,
1338,81,14177.89,12,1,1,0,9.559439,1,0,0,0,0,0,0,1,1,,,1
1338,82,8195.81,12,2,0,0,9.011378,0,1,0,0,0,0,0,1,4,9.559439,1,1
1338,83,15452.19,12,3,1,0,9.645506,0,0,1,0,0,0,0,1,9,9.921466,1,1
1338,84,20362.82,12,4,1,0,9.921466,0,0,0,1,0,0,0,1,16,9.955106,1,1
1338,85,16840.07,12,5,1,0,9.731517,0,0,0,0,1,0,0,1,25,9.852079,1,1
1338,86,18997.82,12,6,0,0,9.852079,0,0,0,0,0,1,0,1,36,9.645506,1,1
1338,87,21059.48,12,7,0,0,9.955106,0,0,0,0,0,0,1,1,49,9.011378,1,
1348,81,11912.29,9,1,0,0,9.385326,1,0,0,0,0,0,0,1,1,,,1
1348,82,17012.51,9,2,0,0,9.741704,0,1,0,0,0,0,0,1,4,10.13858,1,1
1348,83,17207.13,9,3,0,0,9.753079,0,0,1,0,0,0,0,1,9,9.385326,1,1
1348,84,18758.11,9,4,0,0,9.839381,0,0,0,1,0,0,0,1,16,9.988795,1,1
1348,85,21781.04,9,5,0,0,9.988795,0,0,0,0,1,0,0,1,25,9.753079,1,1
1348,86,23959.96,9,6,0,0,10.08414,0,0,0,0,0,1,0,1,36,9.741704,1,0
1348,87,25300.62,9,7,0,0,10.13858,0,0,0,0,0,0,1,1,49,9.839381,1,
1349,81,,9,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1349,82,14533.48,9,1,0,0,9.58421,0,1,0,0,0,0,0,1,1,9.727349,1,1
1349,83,15725.23,9,2,0,0,9.663022,0,0,1,0,0,0,0,1,4,9.728773,1,1
1349,84,16793.94,9,3,0,0,9.728773,0,0,0,1,0,0,0,1,9,9.58421,1,1
1349,85,16770.04,9,4,0,0,9.727349,0,0,0,0,1,0,0,1,16,9.70584,1,1
1349,86,16413.18,9,5,0,0,9.70584,0,0,0,0,0,1,0,1,25,,0,1
1349,87,16867.08,9,6,0,0,9.733119,0,0,0,0,0,0,1,1,36,9.663022,1,
1355,81,,9,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1355,82,,9,1,0,0,,0,1,0,0,0,0,0,0,1,,1,0
1355,83,7893.44,9,1,0,0,8.973787,0,0,1,0,0,0,0,1,1,9.551453,1,1
1355,84,14065.11,9,2,1,0,9.551453,0,0,0,1,0,0,0,1,4,9.971597,0,1
1355,85,13901.65,9,3,1,0,9.539762,0,0,0,0,1,0,0,1,9,8.973787,1,1
1355,86,21409.65,9,4,1,0,9.971597,0,0,0,0,0,1,0,1,16,9.772785,1,1
1355,87,17549.57,9,5,1,0,9.772785,0,0,0,0,0,0,1,1,25,,0,
1360,81,14337.07,13,1,0,0,9.570603,1,0,0,0,0,0,0,1,1,,,1
1360,82,16849.27,13,2,0,0,9.732062,0,1,0,0,0,0,0,1,4,9.896957,1,1
1360,83,19869.82,13,3,0,0,9.896957,0,0,1,0,0,0,0,1,9,9.570603,1,1
1360,84,22887.66,13,4,0,0,10.03835,0,0,0,1,0,0,0,1,16,12.80161,1,1
1360,85,24333.74,13,5,0,0,10.09962,0,0,0,0,1,0,0,1,25,10.03835,1,1
1360,86,102400,13,6,0,0,11.53664,0,0,0,0,0,1,0,1,36,9.539762,1,1
1360,87,362800,13,7,0,0,12.80161,0,0,0,0,0,0,1,1,49,9.732062,1,
1364,81,11492.55,10,2,0,0,9.349454,1,0,0,0,0,0,0,1,4,,,0
1364,82,13288.05,10,3,0,0,9.49462,0,1,0,0,0,0,0,1,9,9.607471,1,1
1364,83,14875.49,10,4,0,0,9.607471,0,0,1,0,0,0,0,1,16,9.650212,1,1
1364,84,15525.08,10,5,0,0,9.650212,0,0,0,1,0,0,0,1,25,9.969651,1,1
1364,85,21368.04,10,6,0,0,9.969651,0,0,0,0,1,0,0,1,36,10.21444,1,1
1364,86,25342.77,10,7,0,0,10.14025,0,0,0,0,0,1,0,1,49,10.09962,1,1
1364,87,27294.45,10,8,0,0,10.21444,0,0,0,0,0,0,1,1,64,10.14025,1,
1365,81,,10,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1365,82,14096.47,10,1,0,0,9.553679,0,1,0,0,0,0,0,1,1,10.13724,0,1
1365,83,20711.84,10,2,0,0,9.93846,0,0,1,0,0,0,0,1,4,,1,1
1365,84,19776.08,10,3,0,0,9.892228,0,0,0,1,0,0,0,1,9,10.02273,1,0
1365,85,22532.91,10,4,0,0,10.02273,0,0,0,0,1,0,0,1,16,9.553679,1,1
1365,86,25266.6,10,5,1,0,10.13724,0,0,0,0,0,1,0,1,25,10.10129,1,1
1365,87,24374.4,10,6,0,0,10.10129,0,0,0,0,0,0,1,1,36,9.93846,1,
1366,81,,12,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1366,82,,12,0,0,0,,0,1,0,0,0,0,0,0,0,9.892228,0,0
1366,83,,12,0,0,0,,0,0,1,0,0,0,0,0,0,,1,0
1366,84,,12,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0
1366,85,,12,0,0,0,,0,0,0,0,1,0,0,0,0,,0,1
1366,86,26952.24,12,0,0,0,10.20182,0,0,0,0,0,1,0,1,0,,0,0
1366,87,,12,1,0,0,,0,0,0,0,0,0,1,0,1,,0,
1371,81,,11,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1371,82,,11,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1371,83,,11,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1371,84,13032.82,11,0,0,0,9.475226,0,0,0,1,0,0,0,1,0,,0,1
1371,85,,11,1,0,0,,0,0,0,0,1,0,0,0,1,,0,0
1371,86,,11,1,0,0,,0,0,0,0,0,1,0,0,1,10.20182,0,0
1371,87,,11,1,0,0,,0,0,0,0,0,0,1,0,1,,1,
1384,81,1162.7,11,2,0,0,7.0585,1,0,0,0,0,0,0,1,4,,,1
1384,82,8807.34,11,3,0,0,9.083341,0,1,0,0,0,0,0,1,9,7.0585,1,1
1384,83,9495,11,4,0,0,9.158521,0,0,1,0,0,0,0,1,16,9.475226,1,1
1384,84,8030.24,11,5,0,0,8.99097,0,0,0,1,0,0,0,1,25,9.158521,1,1
1384,85,4997.29,11,6,0,0,8.516651,0,0,0,0,1,0,0,1,36,8.63335,1,1
1384,86,4865.81,11,7,0,0,8.489988,0,0,0,0,0,1,0,1,49,9.083341,1,1
1384,87,5615.86,11,8,0,0,8.63335,0,0,0,0,0,0,1,1,64,8.489988,1,
1386,81,14200.2,10,1,0,0,9.561011,1,0,0,0,0,0,0,1,1,,,1
1386,82,13547.04,10,2,0,0,9.513924,0,1,0,0,0,0,0,1,4,9.4398,1,1
1386,83,15077.19,10,3,0,0,9.620938,0,0,1,0,0,0,0,1,9,,0,1
1386,84,16316.21,10,4,1,0,9.699914,0,0,0,1,0,0,0,1,16,9.620938,1,1
1386,85,14800.12,10,5,1,0,9.60239,0,0,0,0,1,0,0,1,25,9.561011,1,1
1386,86,12579.21,10,6,0,0,9.4398,0,0,0,0,0,1,0,1,36,9.699914,1,1
1386,87,,10,7,0,0,,0,0,0,0,0,0,1,0,49,8.516651,1,
1389,81,13900.57,12,1,1,0,9.539685,1,0,0,0,0,0,0,1,1,,,1
1389,82,19455.15,12,2,1,0,9.875867,0,1,0,0,0,0,0,1,4,9.929612,1,1
1389,83,20529.37,12,3,1,0,9.929612,0,0,1,0,0,0,0,1,9,9.539685,1,1
1389,84,21149.45,12,4,1,0,9.959369,0,0,0,1,0,0,0,1,16,10.3459,1,1
1389,85,25757.25,12,5,1,0,10.15647,0,0,0,0,1,0,0,1,25,9.875867,1,1
1389,86,31129.02,12,6,1,0,10.3459,0,0,0,0,0,1,0,1,36,10.37892,1,0
1389,87,32174.2,12,7,0,0,10.37892,0,0,0,0,0,0,1,1,49,9.60239,1,
1390,81,,11,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1390,82,17405.19,11,0,1,0,9.764524,0,1,0,0,0,0,0,1,0,9.556561,0,1
1390,83,16609.59,11,1,1,0,9.717735,0,0,1,0,0,0,0,1,1,9.455257,1,1
1390,84,,11,2,0,0,,0,0,0,1,0,0,0,0,4,,1,1
1390,85,12775.15,11,2,0,0,9.455257,0,0,0,0,1,0,0,1,4,9.593278,1,1
1390,86,14665.87,11,3,0,0,9.593278,0,0,0,0,0,1,0,1,9,,1,1
1390,87,14137.15,11,4,0,0,9.556561,0,0,0,0,0,0,1,1,16,9.717735,1,
1393,81,,12,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1393,82,19526.62,12,1,0,0,9.879534,0,1,0,0,0,0,0,1,1,9.800677,0,1
1393,83,,12,2,0,0,,0,0,1,0,0,0,0,0,4,,1,0
1393,84,18045.96,12,2,0,0,9.800677,0,0,0,1,0,0,0,1,4,9.400109,1,0
1393,85,,12,3,0,0,,0,0,0,0,1,0,0,0,9,,0,0
1393,86,,12,3,0,0,,0,0,0,0,0,1,0,0,9,,0,0
1393,87,12089.7,12,3,0,0,9.400109,0,0,0,0,0,0,1,1,9,,0,
1394,81,,12,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1394,82,,12,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
