kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
3,1,0,0,1,0,0,0,25,18,1,0,1,2,80,40.31463,61.02297,20.70834,20,625
3,1,1,0,1,1,1,0,33,19,1,0,1,50,40,10.50636,35.70694,25.20058,12,1089
3,1,1,0,1,1,1,0,26,19,0,1,1,7,13,.95512,34.94072,33.98559,11,676
2,0,0,1,0,0,1,0,32,27,1,0,0,0,0,0,40.94438,40.94438,12,1024
3,1,0,1,0,0,1,0,32,20,1,0,1,52,40,14.20091,52.41634,38.21544,12,1024
2,0,0,0,0,1,0,0,34,26,1,0,1,52,40,22.93347,43.68378,20.75033,13,1156
2,0,0,0,0,1,0,0,31,21,1,0,1,52,40,29.48289,64.7595,35.27659,11,961
2,0,1,0,1,1,1,0,34,22,1,0,1,24,40,7.3576,43.05403,35.69644,12,1156
3,1,0,1,0,0,1,0,28,20,0,1,1,48,40,21.17016,49.5195,28.34933,12,784
2,0,0,0,1,0,0,0,25,20,1,0,0,0,0,0,27.3942,27.3942,12,625
2,0,0,1,0,0,1,0,34,16,1,0,1,16,40,4.04091,36.07428,32.03338,10,1156
3,1,0,0,1,0,0,0,32,19,1,0,1,40,40,16.80388,48.30197,31.49809,12,1024
2,0,0,1,0,0,1,0,28,22,1,0,1,6,16,2.73942,27.94,25.20058,15,784
3,1,0,1,0,0,1,0,33,18,1,0,1,52,40,23.10139,74.35268,51.25131,12,1089
2,0,0,0,0,1,0,0,33,24,1,0,0,0,0,0,18.90305,18.90305,12,1089
2,0,0,1,0,0,1,0,23,18,1,0,0,0,0,0,7.15818,7.15818,12,529
3,1,1,0,1,1,1,0,34,21,0,1,1,20,35,2.10967,58.79784,56.68816,10,1156
4,1,0,1,0,0,1,0,34,21,0,1,1,52,20,8.86901,38.96066,30.09164,8,1156
3,1,0,0,1,0,0,0,32,25,1,0,1,40,40,33.59725,130.1698,96.57244,19,1024
2,0,0,0,1,0,0,0,30,20,1,0,1,52,40,16.80388,58.79784,41.99394,12,900
2,0,0,1,0,0,1,0,24,22,1,0,1,16,40,11.19909,53.19303,41.99394,16,576
2,0,0,0,0,1,0,0,28,24,1,0,0,0,0,0,53.13006,53.13006,14,784
3,1,0,0,1,0,0,0,34,20,1,0,1,46,28,5.95116,31.18322,25.23206,12,1156
3,1,0,0,1,0,0,0,28,21,1,0,0,0,0,0,50.18072,50.18072,12,784
2,0,0,1,0,0,1,0,21,15,1,0,1,16,40,2.46653,18.05289,15.58636,13,441
2,0,0,0,0,1,0,0,35,20,1,0,1,52,40,31.49809,69.29369,37.79559,13,1225
3,1,0,1,0,0,1,0,30,19,1,0,0,0,0,0,36.98744,36.98744,12,900
2,0,0,0,0,1,0,0,35,26,1,0,0,0,0,0,32.43222,32.43222,10,1225
3,1,1,0,1,1,1,0,24,16,1,0,1,5,40,.13645,27.52016,27.38372,7,576
3,1,0,1,0,0,1,0,32,19,1,0,0,0,0,0,30.38553,30.38553,14,1024
2,0,0,1,0,0,1,0,27,19,1,0,1,52,40,20.75033,50.23322,29.48289,14,729
2,0,1,0,1,1,1,0,33,18,1,0,1,12,40,4.41876,54.20066,49.78188,12,1089
3,1,0,0,0,1,0,0,30,20,1,0,1,50,40,21.00222,56.69866,35.69644,11,900
2,0,0,0,0,1,0,0,35,28,1,0,1,44,45,26.25016,74.54163,48.29147,16,1225
2,0,0,0,1,0,0,0,26,22,1,0,1,24,16,6.20305,54.99834,48.79528,13,676
3,1,0,0,0,1,0,0,33,19,1,0,1,20,40,10.50636,52.50031,41.99394,12,1089
3,1,1,0,1,1,1,0,32,21,1,0,1,52,40,15.35545,18.94503,3.58959,10,1024
4,1,0,1,0,0,1,0,27,16,1,0,1,10,40,4.20884,48.95272,44.74388,13,729
2,0,0,1,0,0,1,0,30,20,1,0,1,6,24,.32537,38.32041,37.99503,12,900
2,0,0,0,0,1,0,0,26,20,1,0,1,52,40,14.7047,35.70694,21.00222,13,676
2,0,0,0,1,0,0,0,26,18,1,0,1,42,32,12.60553,22.70255,22.70255,12,676
2,0,0,0,0,1,0,0,28,19,1,0,1,40,40,20.79231,47.67222,26.87991,14,784
2,0,0,0,0,1,0,0,31,23,1,0,1,38,38,31.49809,69.829,38.33091,17,961
3,1,0,0,0,1,0,0,29,23,1,0,1,52,40,27.29975,63.33206,36.03231,0,841
2,0,0,0,0,1,0,0,33,28,1,0,1,16,33,10.50636,42.97006,32.46372,17,1089
3,1,0,0,0,1,0,0,35,19,1,0,0,0,0,0,68.64294,68.64294,13,1225
2,0,0,0,1,0,0,0,31,23,1,0,1,52,40,28.34933,55.64906,27.29975,12,961
3,1,1,0,1,1,1,0,28,22,1,0,1,51,40,33.59725,74.825,41.22775,14,784
2,0,0,0,0,1,0,0,29,26,1,0,0,0,0,0,63.59444,63.59444,16,841
3,1,0,0,0,1,0,0,34,18,1,0,1,52,40,23.10139,54.5995,31.49809,12,1156
2,0,0,0,0,1,0,0,29,18,1,0,1,52,38,12.81545,47.88213,35.06669,14,841
3,1,0,1,0,0,1,0,28,17,1,0,1,52,40,22.70255,46.51766,23.81511,12,784
3,1,0,0,1,0,0,0,34,22,1,0,1,44,60,2.5295,47.68272,47.68272,12,1156
2,0,0,0,0,1,0,0,30,22,1,0,1,52,40,21.00222,73.49207,52.48981,13,900
2,0,0,0,0,1,0,0,33,19,1,0,1,52,40,20.37247,85.88763,65.51519,16,1089
4,1,0,0,0,1,0,0,29,21,1,0,0,0,0,0,35.69644,35.69644,12,841
2,0,0,0,1,0,0,0,32,25,0,1,0,0,0,0,33.59725,33.59725,14,1024
5,1,0,0,0,1,0,0,27,19,1,0,1,26,40,16.80388,52.50031,35.69644,13,729
2,0,0,0,0,1,0,0,33,27,1,0,1,52,40,25.13759,69.15725,44.01966,14,1089
3,1,1,0,1,1,1,0,33,18,1,0,0,0,0,0,33.59725,33.59725,12,1089
4,1,0,1,0,0,1,0,27,18,1,0,1,40,40,9.246861,49.14163,39.89478,12,729
2,0,1,0,1,1,1,0,32,22,1,0,1,36,40,25.20058,62.99619,37.79559,16,1024
2,0,0,0,1,0,0,0,30,24,1,0,1,52,40,29.39892,58.79784,29.39892,13,900
2,0,0,0,1,0,0,0,32,21,1,0,1,52,40,31.49809,73.29263,41.79453,12,1024
2,0,1,0,1,1,1,0,33,28,0,1,1,22,30,9.876611,69.745,59.86841,12,1089
3,1,1,0,1,1,1,0,28,18,1,0,0,0,0,0,15.7543,15.7543,13,784
4,1,1,0,1,1,1,0,34,22,1,0,0,0,0,0,44.09313,44.09313,12,1156
4,1,0,0,1,0,0,0,31,18,1,0,1,44,40,35.69644,77.69038,41.99394,12,961
2,0,0,0,0,1,0,0,28,18,1,0,1,52,40,16.80388,42.00444,25.20058,12,784
4,1,0,0,1,0,0,0,21,16,1,0,1,20,40,5.88818,26.47058,20.58239,11,441
2,0,0,1,0,0,1,0,29,22,1,0,0,0,0,0,47.27338,47.27338,14,841
6,1,0,0,1,0,0,0,30,19,0,1,0,0,0,0,94.48375,94.48375,12,900
3,1,0,1,0,0,1,0,27,18,1,0,1,24,40,8.40719,44.10363,35.69644,12,729
2,0,0,0,0,1,0,0,32,28,1,0,1,52,40,18.90305,42.01494,23.11189,12,1024
3,1,0,0,1,0,0,0,30,23,0,1,1,30,8,.32537,52.87816,52.87816,12,900
2,0,0,0,0,1,0,0,32,22,1,0,1,5,7,4.41876,59.09172,54.67297,16,1024
2,0,0,0,1,0,0,0,24,20,1,0,1,46,40,10.63231,53.21403,42.58172,12,576
2,0,0,0,1,0,0,0,33,23,1,0,0,0,0,0,37.85859,37.85859,16,1089
3,1,0,0,1,0,0,0,27,21,1,0,0,0,0,0,42.27734,42.27734,12,729
2,0,0,0,1,0,0,0,24,17,1,0,1,16,35,8.40719,62.99619,54.589,12,576
2,0,0,0,1,0,0,0,34,22,1,0,0,0,0,0,48.92122,48.92122,14,1156
2,0,0,0,0,1,0,0,28,21,1,0,1,42,6,28.34933,53.54991,25.20058,17,784
5,1,0,0,1,0,0,0,32,15,1,0,1,50,40,11.55595,37.75363,26.19767,12,1024
2,0,0,0,1,0,0,0,28,18,1,0,1,28,10,1.45892,43.79925,42.34031,12,784
3,1,0,1,0,0,1,0,29,24,1,0,1,21,50,4.29281,52.09097,47.79816,15,841
2,0,1,0,1,1,1,0,25,17,1,0,1,52,40,18.00041,39.42247,21.42206,12,625
2,0,1,0,1,1,1,0,35,25,1,0,1,43,40,33.59725,58.79784,25.20058,18,1225
3,1,0,0,1,0,0,0,35,20,1,0,1,50,40,50.39066,50.39066,0,12,1225
3,1,0,0,0,1,0,0,28,24,0,1,0,0,0,0,43.05403,43.05403,13,784
2,0,1,0,1,1,1,0,33,23,0,1,0,0,0,0,58.88181,58.88181,12,1089
3,1,0,1,0,0,1,0,27,19,1,0,0,0,0,0,0,0,12,729
2,0,0,1,0,0,1,0,34,18,1,0,1,52,40,18.90305,44.10363,25.20058,14,1156
2,0,0,0,0,1,0,0,34,19,1,0,1,52,40,31.49809,77.86881,46.37072,11,1156
2,0,0,0,0,1,0,0,33,22,1,0,1,45,36,21.00222,31.7185,10.71627,12,1089
3,1,0,0,1,0,0,0,35,18,1,0,1,52,40,28.49627,81.63681,53.14056,12,1225
2,0,0,1,0,0,1,0,34,27,1,0,1,52,24,29.39892,81.88875,52.48981,18,1156
2,0,1,0,1,1,1,0,26,22,0,1,0,0,0,0,46.82206,46.82206,13,676
2,0,0,1,0,0,1,0,34,25,1,0,1,40,40,34.37394,65.87206,31.49809,16,1156
2,0,1,0,1,1,1,0,26,15,1,0,0,0,0,0,31.49809,31.49809,13,676
2,0,0,0,0,1,0,0,31,19,1,0,1,52,24,27.29975,106.9949,79.69506,12,961
2,0,0,0,1,0,0,0,23,19,1,0,0,0,0,0,3.02281,3.02281,14,529
2,0,0,0,1,0,0,0,31,20,1,0,1,52,40,11.55595,36.7565,25.20058,12,961
4,1,0,0,1,0,0,0,30,19,1,0,1,25,40,7.14768,51.24081,44.09313,9,900
3,1,0,0,1,0,0,0,34,19,1,0,1,30,40,27.99247,61.69469,33.70222,12,1156
2,0,0,0,0,1,0,0,34,24,1,0,1,32,23,7.3576,37.80609,30.4485,15,1156
4,1,0,1,0,0,1,0,30,18,1,0,1,52,40,16.46802,66.85863,50.39066,11,900
3,1,0,0,1,0,0,0,35,22,1,0,1,52,40,36.7565,76.1265,40.11519,15,1225
3,1,0,0,1,0,0,0,29,19,1,0,1,52,40,37.24981,84.39725,47.14744,16,841
2,0,0,0,0,1,0,0,32,24,1,0,1,38,35,29.39892,103.9406,74.54163,18,1024
2,0,1,0,1,1,1,0,29,23,1,0,1,52,40,58.78734,119.254,60.46669,17,841
2,0,0,0,1,0,0,0,25,21,1,0,1,50,40,16.80388,44.10363,27.29975,12,625
3,1,1,0,1,1,1,0,31,20,1,0,1,12,40,2.5295,61.32734,58.79784,13,961
2,0,0,1,0,0,1,0,25,22,1,0,1,33,8,13.23529,27.53066,14.29537,12,625
3,1,0,0,1,0,0,0,30,22,1,0,1,52,40,31.49809,81.88875,50.39066,16,900
2,0,0,1,0,0,1,0,34,21,1,0,0,0,0,0,39.89478,39.89478,12,1156
3,1,0,0,1,0,0,0,29,19,1,0,1,52,40,37.24981,84.39725,47.14744,16,841
3,1,1,0,1,1,1,0,32,19,1,0,1,52,40,31.49809,86.08706,54.589,15,1024
2,0,1,0,1,1,1,0,32,20,1,0,1,50,40,30.4485,70.84706,40.39859,13,1024
2,0,1,0,1,1,1,0,30,18,1,0,1,52,40,36.74603,73.49207,36.74603,14,900
3,1,0,0,1,0,0,0,34,19,1,0,1,12,20,3.57909,62.62881,59.04975,13,1156
2,0,0,1,0,0,1,0,35,20,1,0,1,48,40,20.37247,48.73231,28.35983,13,1225
3,1,0,0,0,1,0,0,34,23,1,0,1,52,40,37.79559,104.9796,67.184,15,1156
2,0,0,0,0,1,0,0,31,20,0,1,1,52,40,16.30008,81.54238,65.24231,12,961
2,0,0,1,0,0,1,0,23,19,0,1,0,0,0,0,59.20719,59.20719,12,529
4,1,0,1,0,0,1,0,32,17,0,1,1,2,8,1.73182,13.81255,12.08074,10,1024
2,0,0,0,1,0,0,0,27,23,0,1,0,0,0,0,52.69975,52.69975,12,729
2,0,1,0,1,1,1,0,24,20,0,1,0,0,0,0,28.24438,28.24438,12,576
2,0,0,1,0,0,1,0,24,17,0,1,0,0,0,0,43.74675,43.74675,12,576
2,0,0,0,0,1,0,0,30,24,0,1,1,52,40,14.7047,35.70694,21.00222,15,900
3,1,1,0,1,1,1,0,32,24,0,1,1,42,40,30.4485,47.89263,17.44413,18,1024
2,0,0,0,1,0,0,0,33,22,0,1,0,0,0,0,31.49809,31.49809,12,1089
3,1,0,1,0,0,1,0,34,19,0,1,1,52,45,22.26173,48.72181,26.46008,12,1156
2,0,0,0,1,0,0,0,22,18,0,1,0,0,0,0,15.96421,15.96421,12,484
2,0,0,0,1,0,0,0,25,21,0,1,1,52,40,16.82488,32.42173,15.59686,12,625
2,0,0,0,1,0,0,0,31,19,0,1,1,52,40,14.7047,44.10363,29.39892,10,961
2,0,0,0,1,0,0,0,24,20,0,1,1,24,15,12.60553,89.88657,89.88657,13,576
2,0,0,1,0,0,1,0,33,25,0,1,1,12,40,2.10967,39.90528,37.79559,12,1089
2,0,1,0,1,1,1,0,28,22,0,1,0,0,0,0,21.00222,21.00222,11,784
4,1,1,0,1,1,1,0,29,19,0,1,0,0,0,0,18.53569,18.53569,6,841
2,0,0,0,0,1,0,0,31,23,0,1,1,12,36,2.73942,78.32013,75.58069,12,961
4,1,0,1,0,0,1,0,35,21,0,1,1,48,40,27.29975,56.69866,29.39892,12,1225
3,1,1,0,1,1,1,0,31,23,0,1,0,0,0,0,31.49809,31.49809,12,961
2,0,0,0,1,0,0,0,27,21,0,1,1,2,50,.89215,.89215,0,13,729
2,0,0,0,0,1,0,0,24,17,0,1,1,52,40,11.55595,32.55817,21.00222,10,576
2,0,1,0,1,1,1,0,31,20,0,1,1,52,40,16.80388,43.30594,26.50206,13,961
5,1,1,0,1,1,1,0,34,16,1,0,1,52,40,20.05759,62.00956,41.95197,17,1156
4,1,0,1,0,0,1,0,30,19,0,1,1,30,40,21.00222,27.32073,6.31851,9,900
2,0,1,0,1,1,1,0,30,20,0,1,0,0,0,0,157.438,157.438,14,900
4,1,0,0,0,1,0,0,23,17,0,1,1,51,32,20.35148,40.71347,20.36197,10,529
2,0,0,1,0,0,1,0,23,19,0,1,1,50,32,14.7047,56.69866,41.99394,12,529
2,0,0,0,0,1,0,0,28,20,1,0,1,42,40,21.00222,46.20278,25.20058,17,784
3,1,0,0,0,1,0,0,27,22,1,0,1,30,40,10.50636,27.31023,16.80388,15,729
4,1,0,1,0,0,1,0,32,18,1,0,1,52,40,13.65512,56.90859,43.25347,13,1024
4,1,0,0,1,0,0,0,35,18,1,0,0,0,0,0,0,0,11,1225
3,1,0,1,0,0,1,0,26,16,1,0,1,24,40,2.10967,29.40941,27.29975,14,676
2,0,1,0,1,1,1,0,33,21,0,1,1,50,40,14.7047,46.20278,31.49809,4,1089
2,0,0,0,1,0,0,0,31,20,1,0,1,32,35,22.05181,60.69759,38.64578,12,961
2,0,0,1,0,0,1,0,32,26,0,1,0,0,0,0,31.17272,31.17272,16,1024
2,0,0,1,0,0,1,0,26,21,1,0,1,25,8,2.5295,32.978,30.4485,12,676
2,0,0,0,0,1,0,0,33,19,1,0,1,7,40,6.30802,14.01198,7.70396,12,1089
2,0,0,1,0,0,1,0,25,17,1,0,1,48,40,15.31347,49.87634,34.56288,12,625
3,1,0,1,0,0,1,0,32,18,0,1,1,52,40,18.56719,34.32147,15.7543,12,1024
2,0,0,0,1,0,0,0,24,16,0,1,1,48,40,12.60553,40.97584,28.37033,9,576
3,1,0,0,1,0,0,0,33,25,1,0,1,52,40,18.90305,52.51081,33.60775,11,1089
4,1,0,0,0,1,0,0,24,19,1,0,1,52,40,1.10207,25.56792,24.46586,12,576
3,1,0,1,0,0,1,0,32,21,1,0,1,52,40,16.80388,50.40116,33.59725,12,1024
2,0,0,1,0,0,1,0,26,21,1,0,0,0,0,0,59.96288,59.96288,12,676
2,0,0,0,0,1,0,0,26,19,1,0,1,52,38,15.06156,50.42213,35.36056,12,676
3,1,0,0,0,1,0,0,29,22,0,1,0,0,0,0,42.02544,42.02544,12,841
3,1,1,0,1,1,1,0,29,17,0,1,1,52,40,16.80388,50.40116,33.59725,12,841
2,0,0,1,0,0,1,0,33,22,0,1,1,20,40,8.40719,50.40116,41.99394,12,1089
3,1,0,1,0,0,1,0,33,18,1,0,1,16,40,4.20884,37.80609,33.59725,12,1089
2,0,0,0,1,0,0,0,31,22,1,0,1,47,40,14.95661,57.92669,42.97006,12,961
2,0,0,0,1,0,0,0,32,25,1,0,0,0,0,0,21.00222,21.00222,16,1024
3,1,0,0,1,0,0,0,34,22,0,1,0,0,0,0,46.19231,46.19231,12,1156
4,1,1,0,1,1,1,0,27,18,0,1,0,0,0,0,25.79883,25.79883,12,729
3,1,0,1,0,0,1,0,29,21,0,1,0,0,0,0,29.39892,29.39892,12,841
2,0,0,0,0,1,0,0,34,22,0,1,1,52,41,44.09313,88.18625,44.09313,12,1156
2,0,0,0,0,1,0,0,29,21,0,1,1,2,40,.85017,20.89727,20.04709,12,841
2,0,0,1,0,0,1,0,33,18,1,0,1,52,40,16.80388,49.39353,32.58966,14,1089
3,1,0,1,0,0,1,0,33,21,1,0,0,0,0,0,39.05509,39.05509,14,1089
3,1,0,1,0,0,1,0,33,22,1,0,1,52,40,29.39892,58.79784,29.39892,16,1089
2,0,0,0,1,0,0,0,31,21,0,1,1,26,40,11.47198,102.4711,90.99913,12,961
5,1,0,1,0,0,1,0,32,17,0,1,1,52,40,33.59725,67.1945,33.59725,6,1024
3,1,0,0,1,0,0,0,32,22,0,1,1,4,12,.17843,15.10355,14.92512,12,1024
3,1,1,0,1,1,1,0,26,15,0,1,0,0,0,0,21.00222,21.00222,10,676
2,0,0,0,1,0,0,0,26,21,0,1,1,40,40,13.23529,41.58463,28.34933,13,676
3,1,0,0,1,0,0,0,30,18,0,1,1,16,30,8.40719,46.20278,37.79559,12,900
3,1,0,1,0,0,1,0,27,20,0,1,1,36,40,12.60553,31.50859,18.90305,7,729
3,1,0,1,0,0,1,0,31,26,0,1,0,0,0,0,49.73991,49.73991,12,961
3,1,0,1,0,0,1,0,31,17,0,1,1,16,40,20.22553,63.14313,42.91759,10,961
2,0,0,0,1,0,0,0,28,21,1,0,1,32,40,11.30405,46.64363,35.33956,12,784
2,0,0,0,1,0,0,0,28,19,0,1,0,0,0,0,5.25843,5.25843,9,784
2,0,0,1,0,0,1,0,34,18,1,0,1,48,40,23.10139,16.82488,-6.27653,13,1156
5,1,0,1,0,0,1,0,34,19,0,1,1,52,40,16.38405,157.438,141.0539,8,1156
2,0,1,0,1,1,1,0,31,21,0,1,1,52,40,34.81478,49.5195,14.7047,10,961
3,1,0,0,0,1,0,0,31,25,0,1,0,0,0,0,41.99394,41.99394,10,961
3,1,0,0,0,1,0,0,25,20,0,1,0,0,0,0,18.90305,18.90305,6,625
2,0,0,0,0,1,0,0,32,25,1,0,1,52,40,25.20058,72.92525,47.72469,16,1024
6,1,0,1,0,0,1,0,34,20,0,1,0,0,0,0,31.49809,31.49809,5,1156
3,1,0,1,0,0,1,0,25,19,0,1,1,40,40,13.86504,34.86725,21.00222,12,625
2,0,0,0,1,0,0,0,33,19,1,0,1,52,40,18.69313,69.08375,50.39066,14,1089
3,1,0,0,0,1,0,0,32,20,1,0,1,40,40,9.246861,50.19122,40.94438,12,1024
4,1,0,0,0,1,0,0,35,22,0,1,0,0,0,0,61.01247,61.01247,16,1225
2,0,1,0,1,1,1,0,33,23,0,1,1,25,40,9.1419,49.11016,39.96825,12,1089
2,0,1,0,1,1,1,0,23,15,0,1,1,6,32,2.40355,21.569,19.16545,12,529
2,0,1,0,1,1,1,0,29,19,0,1,0,0,0,0,65.08488,65.08488,12,841
3,1,0,0,1,0,0,0,28,20,1,0,1,30,40,10.9262,94.41031,83.48413,15,784
2,0,0,1,0,0,1,0,33,18,0,1,1,52,25,8.40719,55.79603,47.38881,12,1089
3,1,0,1,0,0,1,0,24,18,1,0,0,0,0,0,8.40719,8.40719,12,576
2,0,0,0,0,1,0,0,31,23,1,0,1,36,80,43.08553,87.08419,43.99866,14,961
3,1,0,0,1,0,0,0,24,20,1,0,0,0,0,0,21.00222,21.00222,12,576
2,0,0,0,0,1,0,0,32,25,0,1,0,0,0,0,55.64906,55.64906,14,1024
3,1,0,0,0,1,0,0,33,26,0,1,1,36,40,12.85744,62.62881,49.77138,3,1089
3,1,0,0,1,0,0,0,27,18,1,0,1,40,54,6.30802,11.37752,5.0695,12,729
2,0,1,0,1,1,1,0,23,16,1,0,1,50,40,2.5295,6.10859,3.57909,13,529
2,0,0,1,0,0,1,0,26,19,0,1,1,24,40,9.162889,21.27511,12.11223,12,676
3,1,0,0,0,1,0,0,27,20,0,1,1,12,35,2.5295,25.63091,23.10139,12,729
3,1,0,0,0,1,0,0,30,19,0,1,1,52,40,21.00222,46.20278,25.20058,6,900
3,1,0,0,1,0,0,0,27,19,0,1,0,0,0,0,99.21744,99.21744,12,729
3,1,1,0,1,1,1,0,25,19,0,1,0,0,0,0,46.59116,46.59116,12,625
3,1,1,0,1,1,1,0,32,19,0,1,0,0,0,0,50.18072,50.18072,11,1024
3,1,0,0,1,0,0,0,34,21,0,1,0,0,0,0,41.59509,41.59509,6,1156
3,1,0,0,0,1,0,0,28,20,1,0,1,48,40,12.60553,42.00444,29.39892,9,784
2,0,1,0,1,1,1,0,24,19,1,0,1,52,48,37.79559,102.8909,65.09534,12,576
2,0,0,0,0,1,0,0,32,22,0,1,1,52,40,27.29975,73.49207,46.19231,12,1024
2,0,1,0,1,1,1,0,26,20,1,0,0,0,0,0,27.29975,27.29975,12,676
2,0,0,0,0,1,0,0,28,20,0,1,1,52,40,15.12454,34.02759,18.90305,12,784
4,1,0,0,1,0,0,0,29,20,0,1,1,52,40,20.98123,80.83913,59.85791,6,841
3,1,0,0,1,0,0,0,30,19,1,0,1,52,40,14.7047,35.71744,21.01272,12,900
2,0,1,0,1,1,1,0,31,24,0,1,1,52,40,33.59725,92.39507,58.79784,16,961
2,0,0,0,1,0,0,0,28,19,0,1,0,0,0,0,64.61253,64.61253,12,784
2,0,0,0,0,1,0,0,34,21,0,1,1,52,40,25.11661,31.7395,6.62289,12,1156
2,0,0,1,0,0,1,0,28,21,0,1,1,30,40,8.40719,37.81659,29.40941,10,784
2,0,0,0,1,0,0,0,31,19,0,1,0,0,0,0,46.19231,46.19231,12,961
3,1,0,1,0,0,1,0,29,22,0,1,0,0,0,0,33.59725,33.59725,6,841
4,1,0,1,0,0,1,0,35,20,0,1,1,52,40,42.58172,64.64403,22.06231,13,1225
4,1,0,1,0,0,1,0,27,15,1,0,0,0,0,0,26.26066,26.26066,10,729
2,0,0,0,0,1,0,0,25,21,1,0,1,45,40,14.7047,44.10363,29.39892,13,625
2,0,0,1,0,0,1,0,24,19,0,1,0,0,0,0,50.39066,50.39066,9,576
2,0,0,0,0,1,0,0,35,27,0,1,0,0,0,0,23.10139,23.10139,12,1225
3,1,0,1,0,0,1,0,28,18,0,1,1,52,40,8.40719,8.40719,0,11,784
4,1,1,0,1,1,1,0,31,21,1,0,0,0,0,0,88.18625,88.18625,14,961
3,1,0,0,1,0,0,0,26,17,0,1,0,0,0,0,41.99394,41.99394,11,676
3,1,0,0,1,0,0,0,25,17,0,1,0,0,0,0,22.21975,22.21975,10,625
5,1,0,1,0,0,1,0,29,18,0,1,0,0,0,0,46.19231,46.19231,5,841
3,1,0,1,0,0,1,0,27,21,1,0,1,15,33,9.1419,25.53644,16.39453,13,729
2,0,0,0,1,0,0,0,33,16,1,0,1,40,32,14.7047,41.17528,26.47058,11,1089
3,1,1,0,1,1,1,0,33,21,0,1,1,34,20,11.76587,29.07355,17.30767,5,1089
3,1,1,0,1,1,1,0,32,23,0,1,0,0,0,0,20.58239,20.58239,10,1024
2,0,0,0,0,1,0,0,26,20,0,1,1,50,40,21.00222,37.80609,16.80388,12,676
4,1,0,0,0,1,0,0,33,15,0,1,0,0,0,0,37.81659,37.81659,12,1089
2,0,1,0,1,1,1,0,33,26,1,0,1,52,40,37.54372,57.95816,20.41445,12,1089
3,1,0,0,0,1,0,0,30,21,0,1,0,0,0,0,25.20058,25.20058,12,900
2,0,0,1,0,0,1,0,25,16,0,1,1,20,40,7.77744,22.48214,14.7047,10,625
2,0,0,1,0,0,1,0,24,19,0,1,1,30,35,8.40719,42.84413,34.43694,12,576
2,0,1,0,1,1,1,0,31,22,0,1,0,0,0,0,157.438,157.438,15,961
3,1,0,0,1,0,0,0,24,19,0,1,0,0,0,0,21.42206,21.42206,6,576
2,0,1,0,1,1,1,0,34,20,1,0,1,52,40,27.67759,69.20975,41.53213,12,1156
3,1,0,0,1,0,0,0,27,20,1,0,0,0,0,0,27.29975,27.29975,12,729
2,0,0,0,1,0,0,0,29,18,0,1,0,0,0,0,19.84767,19.84767,12,841
2,0,0,0,0,1,0,0,27,17,0,1,1,52,40,20.96023,53.277,32.31677,10,729
2,0,0,0,0,1,0,0,33,17,0,1,1,52,40,25.20058,48.41744,23.21686,8,1089
2,0,0,0,1,0,0,0,24,18,0,1,1,52,2,.43033,38.64578,38.21544,12,576
2,0,0,0,0,1,0,0,27,18,0,1,1,52,40,20.75033,41.50066,20.75033,10,729
5,1,0,0,1,0,0,0,35,18,0,1,1,52,35,8.82702,36.12675,27.29975,12,1225
2,0,1,0,1,1,1,0,34,19,0,1,1,50,40,10.50636,32.20131,21.69495,6,1156
3,1,1,0,1,1,1,0,31,22,0,1,1,25,40,4.20884,29.40941,25.20058,6,961
3,1,0,0,1,0,0,0,33,22,0,1,1,12,40,3.15926,34.65734,31.49809,5,1089
2,0,0,0,0,1,0,0,31,17,0,1,1,52,40,14.7047,48.30197,33.59725,12,961
2,0,1,0,1,1,1,0,25,21,0,1,1,52,40,18.90305,80.83913,61.93609,7,625
2,0,0,0,0,1,0,0,35,21,1,0,1,51,80,9.98156,29.47239,29.47239,12,1225
2,0,0,0,1,0,0,0,32,25,0,1,0,0,0,0,42.58172,42.58172,12,1024
3,1,1,0,1,1,1,0,33,19,0,1,1,18,40,4.20884,36.04278,31.83395,13,1089
2,0,0,0,0,1,0,0,29,22,0,1,0,0,0,0,44.25056,44.25056,12,841
3,1,0,1,0,0,1,0,31,22,0,1,0,0,0,0,54.589,54.589,16,961
2,0,0,0,1,0,0,0,28,22,1,0,1,52,40,18.69313,38.22594,19.5328,12,784
2,0,0,1,0,0,1,0,24,19,1,0,1,35,25,6.30802,23.11189,16.80388,12,576
3,1,1,0,1,1,1,0,34,21,0,1,1,52,20,5.25843,53.54991,48.29147,13,1156
2,0,0,0,1,0,0,0,23,16,1,0,0,0,0,0,29.39892,29.39892,11,529
2,0,0,0,1,0,0,0,34,21,0,1,1,50,40,10.9262,31.92842,21.00222,8,1156
5,1,1,0,1,1,1,0,34,19,0,1,1,24,30,4.20884,21.01272,16.80388,8,1156
2,0,0,1,0,0,1,0,34,28,0,1,1,45,40,8.40719,30.14413,21.73694,12,1156
3,1,1,0,1,1,1,0,31,18,1,0,1,50,40,41.99394,104.9796,62.98569,12,961
3,1,0,0,1,0,0,0,27,15,0,1,1,52,40,10.50636,50.40116,39.89478,12,729
2,0,0,0,1,0,0,0,26,21,0,1,1,48,40,14.7047,52.51081,37.80609,11,676
3,1,1,0,1,1,1,0,28,22,0,1,0,0,0,0,16.81438,16.81438,12,784
